"Ticker","CompanyName","Country","Sector","Industry","CP","StartP","MinP","MaxP","Vol","MA","Shares","EV","EPS","ebitda","returnOnAssets","returnOnEquity","freeCashflow","Debt","Assets","Equity","Cash","CFOpeAct","CapExp","FCF","netIncome","Sales","MCap","Debts","ROA","FCFyield","PER","Pr6m","Signal","Quality","N_Quality","Momentum","N_Momentum","Final_rank","N_Final"
"ITGR","Integer Holdings Corp","United States","Healthcare","Medical Devices",93.879997253418,56.9500007629395,56.689998626709,95.9000015258789,188629.435483871,82.3081453692529,32471578,3895949568,2.33,179390000,0.02647,0.06376,95052752,1100802000,2371857000,1271055000,49206000,71102000,-11650000,59452000,15427000,268959000,3048431653.45415,15.4820117577565,0.02647,0.0152599511267596,40.2918443147717,1.64846349421844,"HOLD",1540,62.9342051491622,1910,78.0547609317532,2057,84.0621168778096
"HI","Hillenbrand Inc","United States","Industrials","Specialty Industrial Machinery",49.0900001525879,29.4583148956299,28.6661586761475,51.5499992370605,403476.774193548,43.1891366127999,74516046,5062138880,0.258,508700000,0.05552,0.021359999,303249984,2.809e+09,4015300000,1185900000,265800000,66200000,-5600000,60600000,76400000,692500000,3657992709.51025,42.4320241691843,0.05552,0.0119712243058808,190.271318420883,1.66642254747132,"HOLD",1505,61.5038823048631,1944,79.4442174090723,2056,84.0212505108296
"VSH","Vishay Intertechnology","United States","Technology","Semiconductors",24.5699996948242,16.337718963623,16.337718963623,26.0100002288818,1011193.12096774,22.2430140587591,134834074,3460236288,0.849,366182016,0.03983,0.08073,188631120,1575458000,3154473000,1576215000,619874000,125699000,-52798000,72901000,37567000,667180000,3312873157.03191,12.5335762416567,0.03983,0.0210682144028194,28.9399289691687,1.50388189131732,"HOLD",1820.5,74.3972210870454,1627,66.4895790764201,2055,83.9803841438496
"LOAN","Manhattan Bridge","United States","Real Estate","REIT—Mortgage",6.28999996185303,4.11285018920898,4.11285018920898,6.56999969482422,28401.2822580645,5.26275703599376,6845360,85861248,0.449,0,0.0732,0.13107,0,26992706,60066031,33073325,205834,1064985,0,1064985,1105869,1412101,43057314.1388702,25.3456208303403,0.0732,0.0124035583549869,14.008908601009,1.52935304533005,"HOLD",1762,72.0065386187168,1683,68.7780956272987,2054,83.9395177768696
"CSCO","Cisco Systems Inc","United States","Technology","Communication Equipment",50.9099998474121,35.3577117919922,35.3577117919922,52.8499984741211,21320672.6693548,45.8334096477878,4218619208,200808464384,2.39,15235999744,0.09116,0.27136,12138125312,5.648e+10,9.5601e+10,3.9121e+10,1.1793e+10,2.974e+09,-1.87e+08,2.787e+09,2.545e+09,1.196e+10,214769903235.57,18.9912575655683,0.09116,0.013878897030309,21.3012551662812,1.43985561472171,"HOLD",1978.5,80.8541070698815,1466,59.9100939926441,2053,83.8986514098897
"SMED","Sharps Compliance","United States","Industrials","Waste Management",17.4899997711182,6.1399998664856,6.1399998664856,18.4099998474121,150743.451612903,11.6591128803069,13057717,309231968,0.588,12875000,0.11614,0.30157,0,30901000,69721000,38820000,11216000,0,0,0,6850000,27528000,228379467.341326,Inf,0.11614,0,29.7448975699289,2.84853422661865,"HOLD",1048,42.8279525950143,2396,97.9158152840212,2052,83.8577850429097
"ALRM","Alarm.com","United States","Technology","Software—Application",89.7600021362305,60.9099998474121,60.9099998474121,107.690002441406,394502.741935484,88.7042340309389,45507780,4496225280,1.53,91901000,0.06593,0.18138,79223752,253244000,731687000,467752000,253459000,35410000,-5464000,29946000,15967000,165576000,4084778430.01511,7.15176503812482,0.06593,0.00666025346487977,58.6666680628957,1.47364968578381,"BUY",1885,77.0331017572538,1557,63.6289333878218,2051,83.8169186759297
"EXK","Endeavour Silver Corp","Canada","Basic Materials","Silver",5.28000020980835,3.3199999332428,3.23000001907349,6.76999998092651,3989909.36290323,4.85887096389647,158031772,848891392,0.008,32737000,0.00866,0.00822,23649500,51521000,210592000,159071000,61083000,26650000,-6594000,20056000,19923000,60747000,834407789.316385,1.93324577861163,0.00866,0.0236261083443758,660.000026226044,1.59036154095676,"BUY",1627.5,66.5100122599101,1812,74.0498569677156,2050,83.7760523089497
"WAT","Waters Corp","United States","Healthcare","Diagnostics & Research",299.869995117188,222.220001220703,213.070007324219,307.910003662109,379117.983870968,264.777822925198,61799517,19737395200,8.36,804972032,0.15741,65.75944,564766144,2607776000,2839920000,232144000,436695000,267482000,-47044000,220438000,218311000,786658000,18531820861.0345,9.74935135822223,0.15741,0.0111685456852989,35.8696166408119,1.34942846489936,"HOLD",2231,91.1728647323253,1207,49.3257049448304,2049,83.7351859419698
"SYF","Synchrony Financial","United States","Financial Services","Credit Services",43.7400016784668,25.8018379211426,25.8018379211426,44.439998626709,5875169.58870968,36.5340791056233,577358991,24300197888,3.558,0,0.02191,0.16718,0,8.2415e+10,9.5854e+10,1.2705e+10,1.662e+10,1.839e+09,0,1.839e+09,1.025e+09,2.247e+09,25253683235.4179,44.8151169113649,0.02191,0.0756783960557021,12.2934237432453,1.69522813886934,"HOLD",1444,59.0110339190846,1993,81.4466693910911,2048,83.6943195749898
"ESGR","Enstar Group Ltd","Bermuda","Financial Services","Insurance—Diversified",251.179992675781,176.669998168945,176.179992675781,266.429992675781,40716.1290322581,221.514031317926,13535311,726486528,78.8,1670178048,0.04854,0.27714002,2776898560,14593844000,21647284000,6585565000,901152000,675956000,0,675956000,831524000,1020635000,3399799317.84442,21.5899318890579,0.04854,0.930445333736457,3.18756335882971,1.4217467327734,"HOLD",2014,82.3048630976706,1421,58.0711074785452,2046.5,83.6330200245198
"UFPT","U F P Tech Inc","United States","Consumer Cyclical","Packaging & Containers",50.060001373291,37,37,53.7000007629395,28321.9193548387,47.9729838832732,6303848,357066944,1.77,25459000,0.054819997,0.0789,16391750,26311000,203204000,176893000,24234000,8299000,-1311000,6988000,4172000,45153000,315570639.537018,3.17038197373178,0.054819997,0.0195705598555771,28.2824866515768,1.35297301008895,"BUY",2214,90.4781364936657,1221,49.8978340825501,2046.5,83.6330200245198
"MXIM","Maxim Integrated","United States","Technology","Semiconductors",94,69.8199996948242,69.8199996948242,98.1500015258789,2196321.35483871,89.3279839792559,266506578,25066737664,2.892,962598976,0.13814999,0.41432998,599375744,2023062000,4172227000,2149165000,2033973000,271440000,-16229000,255211000,220063000,665029000,25051618332,7.45307250221043,0.13814999,0.0101812610568197,32.5034578146611,1.34631911215789,"BUY",2238.5,91.4793624846751,1195,48.8353085410707,2045,83.5717204740499
"CHX","Championx Corp","United States","Energy","Oil & Gas Equipment & Services",21.0100002288818,9.3100004196167,8.36999988555908,25.2199993133545,1649199.73387097,17.3544757673817,199357379,5000902656,0.0369035750615481,243668000,0.00678,-0.56052,-56821624,1863201000,3475776000,1625971000,201421000,90214000,-25579000,64635000,7357000,706122000,4188498578.41928,20.6531247921609,0.00678,0.0129246666944121,569.321541174294,2.25671313447125,"HOLD",1090,44.5443400081733,2334,95.3821005312628,2043.5,83.5104209235799
"KNOP","Knot Offshore Partners LP","United Kingdom","Industrials","Marine Shipping",18.6000003814697,12.0011043548584,11.2740507125854,19.3299999237061,139511.629032258,15.8090081753269,24036260,1738105856,1.742,204832000,0.043759998,0.09257,126429752,1082747000,1780296000,608285000,52583000,41406000,3000,41409000,24605000,69859000,447074445.169106,26.1495193933246,0.043759998,0.0238242106239127,10.6773825381571,1.54985739907677,"HOLD",1687,68.9415610952186,1737,70.9848794442174,2043.5,83.5104209235799
"CC","Chemours Company","United States","Basic Materials","Specialty Chemicals",30.2000007629395,20.4336547851562,20.4336547851562,31.3400001525879,1325503.42741935,26.2937675445311,153981535,8350488576,1.32,7.96e+08,0.041490003,0.29007,573249984,6.267e+09,7.082e+09,8.13e+08,1.105e+09,3.53e+08,-5.3e+07,3e+08,1.9e+07,1.338e+09,4650242474.47859,17.7535410764873,0.041490003,0.0359260416045865,22.8787884567723,1.47795394805622,"HOLD",1848,75.5210461789947,1571,64.2010625255415,2042,83.4491213731099
"SIM","Grupo Simec S.A. DE C.V.","Mexico","Basic Materials","Steel",14.5,8.22999954223633,8.19999980926514,14.5,1974.79674796748,11.8194308784919,25214339,-5097555456,1.255,6729292800,0.07515,0.12505001,-154707744,12617990000,46834787000,34190488000,7273698000,1512485000,-496816000,1015669000,716914000,10218346000,365607915.5,8.34255546335997,0.07515,-0.199246287513071,11.5537848605578,1.76184699957589,"HOLD",1333,54.4748671843073,2085,85.2063751532489,2041,83.4082550061299
"TSN","Tyson Foods","United States","Consumer Defensive","Farm Products",77.4499969482422,56.8626022338867,55.7377815246582,79.5800018310547,2282684.93548387,68.4364352995349,286672556,37298774016,5.54,4.92e+09,0.06735,0.13405,3562625024,1.9677e+10,3.5458e+10,1.5638e+10,2.406e+09,1.385e+09,-2.89e+08,1.096e+09,4.67e+08,1.046e+10,22202788587.3448,14.2072202166065,0.06735,0.0293843438266858,13.9801438534733,1.3620550925488,"HOLD",2170,88.6800163465468,1247,50.9603596240294,2039.5,83.34695545566
"NVCR","Novocure Ltd Ord Sh","Jersey","Healthcare","Medical Instruments & Supplies",204.100006103516,112.160003662109,112.160003662109,217.649993896484,1075521.75806452,156.213226195305,87472938,20634298368,0.18,38562000,0.025150001,0.05706,60445124,575457000,1051983000,476526000,234674000,53481000,-5759000,47722000,4917000,143953000,17853227179.6924,10.7600269254502,0.025150001,0.00231275128181766,1133.88892279731,1.81972182096554,"HOLD",1271,51.9411524315488,2146,87.6992235390274,2039.5,83.34695545566
"TMHC","Taylor Morrison Home Corp","United States","Consumer Cyclical","Residential Construction",31.2099990844727,22.4599990844727,22.4599990844727,32.7999992370605,1131731.00806452,27.8308064245409,124312342,6671066624,1.88,518791008,0.046350002,0.08129,-1110092672,4144245000,7737995000,3504541000,532843000,325253000,-12484000,312769000,94419000,1557502000,3879788080.00865,12.7416042280932,0.046350002,0.0468844065917097,16.6010633428046,1.38958149406378,"HOLD",2085.5,85.2268083367389,1331,54.3931344503474,2038,83.28565590519
"LLY","Eli Lilly and Company","United States","Healthcare","Drug Manufacturers—General",182.770004272461,130.412506103516,129.768508911133,211.835357666016,4094707.71774194,178.67277022331,856600007,178068062208,6.68,9115875328,0,0,0,0,0,5641600000,0,0,0,0,1355300000,6805600000,156560786939.18,NA,Inf,0,27.3607790827037,1.40147605266773,"BUY",2050,83.7760523089497,1364,55.7417245606866,2037,83.2447895382101
"DISCB","Discovery Comm B","United States","Communication Services","Entertainment",80.8000030517578,34,28.4699993133545,128,24534.5080645161,52.0244355047903,459218981,67457675264,1.419,3799000064,0.04486,0.095,5030249984,2.105e+10,3.3625e+10,1.0815e+10,2.008e+09,2.69e+08,-9e+07,1.79e+08,1.4e+08,2.792e+09,37104895066.2251,78.2527881040892,0.04486,0.00265351569409221,56.9415102549386,2.37647067799288,"HOLD",1059,43.277482631794,2353,96.1585615038823,2036,83.2039231712301
"EBIX","Ebix Inc","United States","Technology","Software—Application",30.1100006103516,18.9014644622803,18.8616714477539,58.4496383666992,576998.282258064,35.0095375276381,23489043,1639195264,3.02,145708000,0.05218,0.14104,104602000,909749000,1569853000,612979000,105035000,28592000,-3873000,24719000,19497000,222116000,707255099.066574,31.8183058198097,0.05218,0.015079960601936,9.97019887759986,1.59299829229841,"HOLD",1596,65.2227217000409,1814,74.1315897016755,2035,83.1630568042501
"PZN","Pzena Investment Management Inc","United States","Financial Services","Asset Management",10.5299997329712,5.20720386505127,5.20720386505127,11.8051767349243,67744.0403225807,8.5928147415961,15915831,230326208,0.755,68407504,0.28607,0.88765,0,58503000,162158000,30835000,29650000,0,0,0,4187000,45871000,167593696.180015,Inf,0.28607,0,13.9470195138691,2.02219847846643,"HOLD",1138,46.5059256232121,2271,92.8075194115243,2033.5,83.1017572537801
"IIVI","I I V I Inc","United States","Technology","Scientific & Technical Instruments",67.1399993896484,45.7900009155273,45.7900009155273,99.5800018310547,1793288.21774194,75.8614517027332,103280702,9068068864,1.793,611844992,0.0424,0.07217,400579360,2409750000,5646563000,2791494000,834540000,221372000,-45537000,175835000,87900000,786569000,6934266269.24246,10.8855230110402,0.0424,0.0193905673453871,37.4456215223918,1.46625896587133,"HOLD",1870,76.4201062525541,1539,62.8933387821823,2033.5,83.1017572537801
"ADS","Alliance Data Systems Corp","United States","Financial Services","Credit Services",117.849998474121,54.9349021911621,54.9349021911621,118.690002441406,1007247.16935484,86.507413248862,48252901,20885815296,4.463,693400000,0.013890001,0.18972,3874874880,21025500000,22547100000,1521600000,3081500000,394100000,-16100000,3.78e+08,1.2e+07,1109900000,5686604309.22192,53.350672418168,0.013890001,0.0180984076820977,26.4060045875243,2.145266374809,"HOLD",1099.5,44.932570494483,2307,94.2787086228034,2032,83.0404577033102
"ACN","Accenture Plc","Ireland","Technology","Information Technology Services",289.970001220703,218.763092041016,218.763092041016,292.540008544922,2008923.47580645,258.492598502867,634642882,179348013056,8.45,7588846080,0.11569,0.31882,8584699904,21142974000,39985401000,18308027000,9166578000,2534721000,-92510000,2442211000,1440859000,12088125000,184027397268.251,8.34134170979765,0.11569,0.0136171622890377,34.3159764758229,1.32549781828069,"HOLD",2278,93.0935839803841,1128,46.0972619534123,2031,82.9995913363302
"ESEA","Euroseas Ltd","Greece","Industrials","Marine Shipping",14.3999996185303,2.63000011444092,2.63000011444092,14.8500003814697,103953.056451613,7.64758066977224,2585963,169658368,0.582,11851171,0.03664,0.12736,2959598,75228005,110583008,27335367,3559399,725129,-215223,509906,582837,12033375,37237866.2135334,103.74430618552,0.03664,0.00300548688526816,24.7422673857908,5.47528478780747,"HOLD",963,39.3543114017164,2441,99.7548017981202,2030,82.9587249693502
"BRX","Brixmor Property Group Inc","United States","Real Estate","REIT—Retail",22.3400001525879,10.9303741455078,10.8815774917603,22.4200000762939,2869896.91935484,17.8257232635252,294966499,11444756480,0.407,657870016,0.02569,0.04468,394579264,5661446000,8342147000,2680701000,368675000,119469000,0,119469000,24404000,269410000,6589551632.66832,47.3884103826097,0.02569,0.010438754219784,54.8894352643437,2.04384587894178,"HOLD",1123,45.8929301185125,2280,93.1753167143441,2028.5,82.8974254188803
"EXPO","Exponent Inc","United States","Industrials","Consulting Services",96.3300018310547,70.6518859863281,70.6518859863281,102.309997558594,245376.427419355,90.9644516360375,51141312,4797600256,1.55,90120000,0.091000006,0.23197001,72634624,218598000,580096000,361498000,197525000,40865000,-843000,40022000,21840000,97330000,4926442678.60254,5.34927199314817,0.091000006,0.00834208726538804,62.1483882780998,1.36344558232593,"BUY",2151,87.9035553739273,1252,51.1646914589293,2028.5,82.8974254188803
"JHX","James Hardie Industries Se","Ireland","Basic Materials","Building Materials",33.2299995422363,24.3246059417725,24.3246059417725,34.6300010681152,25393.2096774194,29.4430015471674,443625605,16010319872,0.38,713200000,0.08416,0.14637999,506087488,3173100000,4450900000,1277800000,601800000,261600000,-34700000,226900000,68600000,738600000,14741678651.0743,12.1295871559633,0.08416,0.0141721091030054,87.4473672164114,1.36610638716127,"HOLD",2134.5,87.2292603187577,1264,51.655087862689,2027,82.8361258684103
"ATH","Athene Holding Ltd","Bermuda","Financial Services","Insurance—Diversified",59.6699981689453,32.4199981689453,32.4199981689453,59.9599990844727,1548239.67741935,46.3595966523693,130500595,3532759296,8.34,0,0.00833,0.112069994,-29340999680,1.82631e+11,2.02771e+11,1.8657e+10,7.704e+09,3.229e+09,0,3.229e+09,1.093e+09,8.64e+09,7786970264.69627,56.5596159801796,0.00833,0.914016418739897,7.15467603944188,1.84053058417821,"HOLD",1232,50.3473641193298,2166,88.5165508786269,2025.5,82.7748263179403
"CBZ","Cbiz Inc","United States","Industrials","Specialty Business Services",33.5900001525879,23.1599998474121,23.1599998474121,34.0299987792969,222837.008064516,28.6463708569927,46978132,2030266112,1.419,115619000,0.03966,0.115059994,109607624,811134000,1513754000,702620000,4652000,65049000,-2090000,62959000,-94000,211110000,1577995461.04829,12.469584467094,0.03966,0.0310102205951611,23.6715998256433,1.45034543928726,"HOLD",1901,77.6869636289334,1497,61.1769513690233,2025.5,82.7748263179403
"HMLP","Hoegh Lng Partners LP","Bermuda","Energy","Oil & Gas Midstream",16.7000007629395,11.4300003051758,10.9300003051758,17.0200004577637,168671.774193548,14.8037096223524,17513213,1150707712,1.452,110914000,0.055370003,0.12695,59749500,488495000,981810000,325555000,31770000,25681000,0,25681000,18514000,36059000,292470670.461521,19.0216502472645,0.055370003,0.0223175700763879,11.5013779359087,1.4610673943182,"HOLD",1867.5,76.3179403351042,1527,62.4029423784226,2024,82.7135267674704
"RPAI","Retail Properties of America","United States","Real Estate","REIT—Retail",11.7299995422363,5.38597679138184,5.28733253479004,11.9192304611206,1496435.39516129,9.62166112853635,211804034,4352721920,0.067,249011008,0.0153,0.0090499995,100396376,2055073000,3637203000,1577623000,41785000,64529000,-17959000,46570000,1849000,107187000,2484461221.86381,31.8472779680454,0.0153,0.0106990524218924,175.074620033378,2.17787784771105,"HOLD",1076.5,43.9926440539436,2316,94.6465059256232,2023,82.6726604004904
"TDC","Teradata Corp","United States","Technology","Information Technology Services",49.4700012207031,18.7900009155273,18.7900009155273,53.7599983215332,1988433.41935484,32.6937902512089,107702900,5693459968,1.16,1.93e+08,0.01559,0.38973,273249984,1.793e+09,2.193e+09,4e+08,5.29e+08,5.6e+07,-1e+07,4.6e+07,5e+06,4.91e+08,5328062594.47327,32.0178571428571,0.01559,0.00807944558467825,42.6465527764682,2.63278333210846,"HOLD",1008.5,41.2137310993053,2383,97.3845525132816,2022,82.6317940335104
"GOOS","Canada Goose Holdings Inc","Canada","Consumer Cyclical","Apparel Manufacturing",42.2700004577637,31.3099994659424,28.4500007629395,46.7400016784668,1481136.21774194,37.5811291510059,59295896,4878729216,0.508,101200000,0.032420002,0.1257,154124992,975700000,1576600000,600900000,4.69e+08,332600000,-11100000,321500000,1.07e+08,4.74e+08,2506437551.06351,2.93355381840048,0.032420002,0.0658983078924789,83.2086623184324,1.35004794566487,"HOLD",2181,89.1295463833265,1209,49.4074376787904,2021,82.5909276665304
"BELFA","BEL Fuse Cl A","United States","Technology","Electronic Components",18.9099998474121,11.7996683120728,11.7996683120728,21.5136661529541,2401.61290322581,15.5847851999344,11656336,252397392,1.038,33059000,0.02253,0.07232,35074248,268067000,453866000,185799000,84939000,11339000,-975000,10364000,3551000,116129000,220421311.981384,23.6411500132287,0.02253,0.0410622309441296,18.2177262499153,1.60258740731419,"HOLD",1561,63.7923988557417,1827,74.6628524724152,2020,82.5500612995505
"QFIN","360 Finance Inc ADR","China","Financial Services","Credit Services",25.6100006103516,10.75,10.3900003433228,33.5800018310547,2286938.37096774,19.3011290181068,51910650,-152155872,3.516,3826221056,0.10589,0.41875,6351552512,14906215000,24387305000,9480578000,4418416000,0,0,0,1204809000,3337486000,1329431778.18375,Inf,0.10589,0,7.28384545231842,2.38232563817224,"HOLD",1032,42.1740907233347,2354,96.1994278708623,2019,82.5091949325705
"DAVA","Endava Plc","United Kingdom","Technology","Software—Infrastructure",90.5400009155273,62.7599983215332,61.5699996948242,92.1699981689453,167318.782258065,78.7169354961764,25736995,5007222272,0.872,59189000,0.083620004,0.15695,38203752,130806000,389648000,258842000,84221000,20413000,-1703000,18710000,7799000,105240000,2330227550.86292,6.40797530985157,0.083620004,0.00373660264786424,103.830276279274,1.44263867649695,"HOLD",1907,77.9321618308132,1478,60.4004903964038,2018,82.4683285655905
"BEN","Franklin Resources","United States","Financial Services","Asset Management",30,19.1887092590332,18.8458766937256,31.2600002288818,3573881.2983871,25.9065491153348,282813832,17249914880,1.558,1686700032,0.05192,0.07048,70700000,9193400000,21229600000,10400900000,3975500000,2.9e+08,-13600000,276400000,345300000,1995100000,8484414960,31.7013793103448,0.05192,0.0160232674724943,19.2554557124519,1.56341938350425,"HOLD",1614,65.9583163056804,1766,72.1700040866367,2016.5,82.4070290151206
"HESM","Hess Midstream Partners LP","United States","Energy","Oil & Gas Midstream",22.3299999237061,16.0443267822266,15.4969501495361,23.4799995422363,177468.080645161,20.62620789774,17239750,419158176,1.432,0,0,0,0,0,0,0,0,0,0,0,8600000,288800000,384963616.184711,NA,Inf,0,15.5935753657165,1.39176920457907,"BUY",2045,83.5717204740499,1335,54.5565999182673,2016.5,82.4070290151206
"HLIO","Helios Technologies Inc","United States","Industrials","Specialty Industrial Machinery",72.2799987792969,43.4227523803711,42.9142456054688,74.1782684326172,99812.5,60.3538141558247,32003147,2802571520,1.966,118096000,0.04226,0.02399,54469124,689189000,1296979000,607790000,25216000,31529000,-7425000,24104000,5551000,151618000,2313187426.09366,21.8588918138856,0.04226,0.00860067257088233,36.765004465563,1.66456511430101,"HOLD",1435,58.6432366162648,1941,79.3216183081324,2015,82.3457294646506
"OMCL","Omnicell Inc","United States","Healthcare","Health Information Services",145.020004272461,87.620002746582,87.620002746582,145.020004272461,436572.709677419,122.562177288917,42453606,6234324992,0.74,89954000,0.0212,0.035520002,145821504,857001000,1824504000,967503000,485928000,76448000,-5577000,70871000,16377000,249202000,6156622123.50137,11.2102474884889,0.0212,0.0113678706341012,195.972978746569,1.65510157186246,"HOLD",1452,59.3379648549244,1921,78.5042909685329,2014,82.3048630976706
"FLOW","SPX Flow Inc","United States","Industrials","Specialty Industrial Machinery",66.5899963378906,44.5472984313965,44.5472984313965,69.2799987792969,195980.016129032,59.3593606025942,41625526,2927997696,0.135,138700000,0.0269,0.04478,344312512,1037700000,2098500000,1061400000,441500000,89400000,-5100000,84300000,24200000,396100000,2771843623.90277,11.6073825503356,0.0269,0.0287910062617754,493.259232132523,1.49481559337297,"HOLD",1759,71.8839395177769,1613,65.9174499387004,2012.5,82.2435635472007
"KSU","Kansas City Southern","United States","Industrials","Railroads",292.209991455078,177.2509765625,177.2509765625,301.619995117188,1117872.17741935,218.226622304609,90362677,30735319040,6.641,1376600064,0.063590005,0.13288,590049984,5634500000,1.0207e+10,4240300000,259900000,226200000,-1.06e+08,120200000,1.53e+08,7.06e+08,26404877074.028,24.9093722369584,0.063590005,0.00391081022596732,44.0009021916998,1.6485663273739,"HOLD",1461,59.7057621577442,1911,78.0956272987331,2012.5,82.2435635472007
"ASTE","Astec Inds Inc","United States","Industrials","Farm & Heavy Construction Machinery",75.0100021362305,53.2212257385254,48.3385391235352,79.1999969482422,128081.588709677,65.7129634426486,22197900,1608436992,2.05,78500000,0.03912,0.07532,97912496,205200000,848200000,642500000,158600000,38190000,-4466000,33724000,15350000,238849000,1665064526.41983,5.37313432835821,0.03912,0.0209669388155927,36.5902449445027,1.40940012364151,"HOLD",1983,81.0380057212914,1385,56.599918267266,2011,82.1822639967307
"PATK","Patrick Inds Inc","United States","Consumer Cyclical","Recreational Vehicles",89.5999984741211,59.3057022094727,54.3048515319824,96.8199996948242,163674.459677419,75.5698074525402,22082191,3051802368,4.2,244392992,0.06634,0.18367,86824248,1193994000,1753435000,559441000,44767000,47395000,-9941000,37454000,37824000,772613000,1978564279.90525,25.192404262053,0.06634,0.0122727475385457,21.3333329700288,1.51081591037648,"HOLD",1724.5,70.4740498569677,1641,67.0617082141398,2010,82.1413976297507
"ALB","Albemarle Corp","United States","Basic Materials","Specialty Chemicals",168.169998168945,96.3311386108398,92.9390640258789,184.775619506836,1561969.2016129,149.537050431775,116147248,22922297344,3.52,781822976,0.03384,0.104320005,-368813120,5982352000,10450946000,4268227000,746724000,337200000,-229106000,108094000,84635000,879147000,19532482483.488,17.7412574139976,0.03384,0.00471567043991313,47.7755676616322,1.74574909623275,"HOLD",1298,53.0445443400082,2067,84.4707805476093,2009,82.1005312627707
"BW","Babcock & Wilcox Enterprises","United States","Industrials","Electrical Equipment & Parts",9.02000045776367,2.44000005722046,2.25999999046326,9.69999980926514,1020021.92741935,5.74016129778277,83185774,1110779008,0.103,32347250,0,0,0,0,0,-339366000,0,0,0,0,-15500000,168200000,750335719.559425,NA,-Inf,0,87.5728199782881,3.69672141239163,"HOLD",937,38.291785860237,2427,99.1826726604005,2008,82.0596648957908
"JRSH","Jerash Holdings Inc","United States","Consumer Cyclical","Apparel Manufacturing",6.59999990463257,4.64381122589111,4.64381122589111,6.8899998664856,21782.1612903226,5.81290257746173,2991159,53150112,0.241,5138913,0.03135,0.048449997,2365974,15833963,72413698,56276549,25591022,1992140,-125028,1867112,94345,20663925,19741649.1147408,7.94821799672714,0.03135,0.0351290322774861,27.3858917204671,1.42124638224631,"HOLD",1943,79.4033510420924,1419,57.9893747445852,2006.5,81.9983653453208
"RAND","Rand Capital Cp","United States","Financial Services","Asset Management",18.3600006103516,11.9210567474365,11.1014842987061,19.7908172607422,5868.81451612903,15.3106682915841,641979,38694088,0.328,1582376,0.01535,0.01492,4364403,14862112,60966941,46104830,20365415,1329784,0,1329784,-372465,1055680,11786734.8318329,11.1763354048477,0.01535,0.0343665936770496,55.9756116169255,1.54013196978528,"HOLD",1653,67.5521046178995,1709,69.8406211687781,2006.5,81.9983653453208
"TRMB","Trimble Navigation","United States","Technology","Scientific & Technical Instruments",82,50.7400016784668,50.7400016784668,84.120002746582,1754341.08064516,70.0648389016428,249729786,22450737152,1.55,665699968,0.0433,0.11627,526024992,3278300000,6876900000,3596900000,237700000,188300000,-11700000,176600000,180300000,829700000,20477842452,17.4099840679766,0.0433,0.00786611142450919,52.9032258064516,1.61608193313875,"HOLD",1506.5,61.5651818553331,1855,75.8071107478545,2005,81.9370657948508
"AVAV","Aerovironment Inc","United States","Industrials","Aerospace & Defense",110.370002746582,76.0100021362305,76.0100021362305,137.940002441406,218342.846774194,105.082903462072,22674958,2364313856,1.237,57447000,0.05001,0.059320003,57399000,65814000,590992000,525190000,324543000,20369000,-2420000,17949000,211000,78782000,2502635176.73863,3.23108645490697,0.05001,0.00759163169240421,89.2239310805029,1.45204577877487,"BUY",1858,75.9297098487944,1502,61.3812832039232,2004,81.8961994278709
"SPLP","Steel Partners Hlds","United States","Industrials","Conglomerates",19.5499992370605,5.8899998664856,5.75,20.8700008392334,60246.2580645161,12.3213709900456,3221164,2925332736,1.648,186594000,0.02419,0.16598,10508875,3395156000,3934378000,534660000,135788000,29509000,-7645000,21864000,98005000,337292000,62973753.7424469,115.054932393507,0.02419,0.00747402158083941,11.8628636147212,3.31918500513065,"HOLD",943,38.5369840621169,2416,98.7331426236208,2003,81.8553330608909
"WWD","Woodward Inc","United States","Industrials","Aerospace & Defense",125.01000213623,84.6782913208008,84.6782913208008,126.93603515625,283689.475806452,116.943111419678,59507864,8545884160,3.548,403816992,0.042680003,0.11838,346376640,1896043000,3959505000,2063462000,199973000,146725000,-7263000,139462000,41570000,537619000,7439078205.76251,12.9224263077185,0.042680003,0.0163192008443981,35.2339352131428,1.47629339452109,"BUY",1789,73.1099305271761,1569,64.1193297915815,2002,81.8144666939109
"BVH","Bluegreen Vacations Hldg Corp.","United States","Consumer Cyclical","Resorts & Casinos",18.5200004577637,8.07252216339111,8.07252216339111,21.3299999237061,31797.7903225806,15.103131048141,10570076,1012031360,0.842283442427472,25630000,0.00035,-0.09794,253770000,987389000,1250119000,187883000,221118000,25918000,-1809000,24109000,8903000,133579000,195757812.358597,38.0966509761556,0.00035,0.0238223843182093,21.9878481813542,2.2942024912303,"HOLD",1015.5,41.4997956681651,2339,95.5864323661626,2001,81.7736003269309
"SSTK","Shutterstock Inc","United States","Communication Services","Internet Content & Information",87.1800003051758,64.4462356567383,64.4462356567383,101.459999084473,324150.298387097,78.721126802506,21112046,2970483712,2.636,129534000,0.106750004,0.25243,145961872,314640000,755144000,440504000,363926000,35828000,-8548000,27280000,29514000,183281000,1840548176.72289,8.78195824494808,0.106750004,0.00918368947447708,33.0728377485492,1.35275550878604,"HOLD",2132,87.1270944013077,1218,49.7752349816101,2000,81.732733959951
