Ticker;Signal;Final_rank;Quality;Momentum;PER;MCap;ROA;FCF2EV;FCF2D;MomentumValue
THEP.PA;HOLD;411;409;430;21.0344818817;239760002.004242;0.08073;67.7048665073;4.8101852947;0.1043266179
A3M.MC;HOLD;410;788.5;48;9.4956522403;291208343.094563;0.05584;5.9585621195;1.8250264345;-0.4900610934
ALNXT.PA;HOLD;406;464.5;369;13.6458327373;23157560.6684837;0.02636;16.2504379509;1.5207793183;0.0148083275
AI.PA;HOLD;405;253;577;28.3018867925;62525385810;0.05139;50.4947381609;10.1650706277;0.4584132067
EKT.MC;HOLD;403.5;250;579;21.8518527938;1068131803.94067;0.03155;19.4608519367;10.0498352799;0.4626051746
SAN.PA;SELL;402;329.5;496;8.6656185023;86044791614.3508;0.0248900085;16.4859681371;3.88226133;0.2525533301
PSG.MC;HOLD;401;805;20;2.4366348315;369486160.560854;0.0994;3.9870888296;3.7111512069;-0.5900142985
LIN.PA;HOLD;398;577;243;11.7647058824;82890390;0.05678;13.9822190393;4.9849097141;-0.149604226
GFT.DE;HOLD;396;453;365;32.1164030247;NA;0.03196;11.7731992338;4.1989257041;0.011652347
KBX.DE;HOLD;394;258;556;33.5938462477;5214976818.8567;0.07441;102.5727958322;14.0355178531;0.3892764753
WDP.BR;HOLD;393;109.5;702;14.2226484595;4997633256.76794;0.03092;51.7910174028;14.812272157;1.2141917152
BZU.MI;HOLD;391;574.5;233;8.955947103;2650048770.26496;0.047420003;13.1306858165;4.0589947638;-0.1575098735
ALMDG.PA;HOLD;390;623;184;23.1844842246;NA;0.10426;45.4116985651;1.7278650247;-0.2310788861
GCO.MC;BUY;389;574.5;231;10.0754307604;1142959798.46233;0.01742;6.5474417836;0.542289956;-0.1627998485
DRI.DE;SELL;387.5;792;11;10.2295914475;867057585.45686;0.072069995;17.8471029638;0;-0.6856800502
ENEL.MI;BUY;387.5;142;661;19.5023809161;63611009547.5028;0.040549997;50.9470995104;20.6285238129;0.8216580028
MAN.PA;HOLD;386;565;237;14.249084808;156652562.344803;0.05791;24.0319975079;2.9494941981;-0.1548131407
ASPO.HE;HOLD;384.5;424;377;29.8601397268;124721771.862885;0.02578;9.1873686118;4.3476386477;0.023448465
BSGR.AS;HOLD;383;753;43;19.1988945007;176379388.659468;0.04696;5.9121885766;2.1586800303;-0.503595958
KRZ.IR;HOLD;381.5;225;570;36.7125989258;17251871877.0481;0.05095;70.0416225525;9.3350340126;0.4132330642
TESB.BR;BUY;377;547.5;239;11.1604314404;789863165.919823;0.05578;16.4350314937;4.5588032221;-0.1541450048
BN.PA;HOLD;375.5;527;259;18.8219174947;35169472524.9446;0.051659998;13.8800370832;5.2934209664;-0.1237489688
OHB.DE;HOLD;374;531;254;30.8535642333;190393769.973549;0.02394;7.2185445444;2.1206960698;-0.1350709714
FME.DE;SELL;372;587.5;196;14.8675724575;13240848509.7081;0.04538;10.8019711363;4.3817215972;-0.2068299979
NOKIA.HE;HOLD;369;512;269;30.2595418828;18854203040.5678;0.027;9.0513379669;2.8631310926;-0.1126391057
NOKIA.PA;HOLD;367.5;509;271;30.488549298;18996893644.4273;0.027;9.1234130299;2.8631310926;-0.1099183805
SHUR.BR;HOLD;367.5;165;615;13.2240434379;895011438.088993;0.03033;39.213935263;7.0252546459;0.5851791055
CTT.LS;HOLD;365;567;205;34.1428586415;283215010.041145;0.01272;0.3310003413;0.6335290946;-0.1924784248
TWEKA.AS;BUY;363;550.5;216;16.8339092426;1422375118.08205;0.03844;12.693466116;3.2325591621;-0.1848295111
LOUP.PA;HOLD;362;560;206;11.8063754427;NA;0.04437;13.6375455581;3.786003489;-0.1917491457
RAM.LS;HOLD;360;513;251;17.3764265082;26519340.8261371;0.027;7.6090921637;3.3549944859;-0.1424806898
CAV1V.HE;HOLD;359;503;260;32.8888893127;336672523.698864;0.02145;7.5745297205;2.0756550106;-0.1187696532
V3V.DE;BUY;356;561.5;200;27.9749470115;26519121.8450565;0.03198;13.2483699848;1.5165689439;-0.1985898072
MOCORP.HE;HOLD;353;283;475;39.2857142857;5230501938.75;0.04141;35.5832159086;6.5188571429;0.210574599
ALMOU.PA;HOLD;351.5;126;631;8.8566827697;NA;0.03333;39.1261495497;26.832926063;0.6762177331
DTE.DE;HOLD;350;247.5;507;22.2054377783;59584505886.8814;0.03896;24.0658888017;14.4962403054;0.273227984
TTALO.HE;BUY;348.5;321;431;34.6229521955;721469461.308619;0.035469998;19.8308797424;6.5171404192;0.1047187027
TFI.PA;HOLD;348.5;617;135;13.1860034022;745408252.114487;0.03652;10.4294573821;2.277577836;-0.3359350915
IBE.MC;HOLD;347;67;684;20.6365321395;64458423234.8235;0.02829;78.007941981;27.3145987712;0.9946811281
OPN.PA;HOLD;344.5;715.5;30;35.0851583365;32373765.3712845;0.03428;4.7357062138;1.3426573427;-0.5451295383
RRTL.DE;HOLD;342;614.5;129;15.9527031151;1739844507.75742;0.05914;19.2946501552;2.9772095973;-0.3448351287
AALB.AS;BUY;341;453;290;24.1807533334;3534537469.48242;0.03637;18.7984357211;3.3055423278;-0.083759598
ITE.PA;HOLD;340;514;228;25.8620689655;4583652;0.01911;3.5673692517;2.4715360897;-0.1660525524
UTDI.DE;HOLD;339;641;100;16.9024038068;3374638832.01568;0.04918;14.0284262671;2.4568210181;-0.3865231526
TYRES.HE;BUY;337.5;519;221;37.7777780635;3209905567.65922;0.038110003;15.8934175773;2.8419834087;-0.1773571363
TTK.DE;HOLD;336;679.5;59;14.9206351408;337659736.182861;0.03137;7.5640782176;0.9551050978;-0.4683229939
NTGY.MC;HOLD;334.5;220.5;515;20.7497560525;10340981952.5309;0.03586;24.6431500568;12.4993541292;0.2869288909
AMUN.PA;SELL;334.5;373.5;362;13.7668164856;3635542596.3485;0.0395394803;11.2437703211;14.7162490918;0.0083839179
LGT.MC;HOLD;332;578;155;22.3529404285;84807116.5621624;0.04324;15.0686106832;2.8820826827;-0.304352732
ENO.MC;BUY;331;427;305;6.9783199124;374576151.736382;0.0424191506;12.7344908426;8.3052312071;-0.0600922083
KOJAMO.HE;SELL;329;30;700;5.2321428344;3258294748.2796;0.02099;66.2509333333;29.7121212121;1.1658098891
ALM.MC;BUY;325.5;186.5;541;29.762532277;809286795.641942;0.03302;37.7114099408;7.625206277;0.3420149498
FFARM.AS;HOLD;325.5;658.5;69;18.4668996193;168372626.759345;0.041220002;10.3789622822;2.1965090504;-0.4494741715
TES.PA;HOLD;325.5;550.5;177;12.7523910733;101042160;0.03612;7.9081388878;4.5446721991;-0.2474420084
PUB.PA;HOLD;323;477;250;16.2153956471;9218803567.93245;0.03308;8.9787941356;5.258895019;-0.1424936983
KGX.DE;HOLD;322;345;380;33.0676555192;5005235899.13045;0.01943;12.1775491651;3.5269930902;0.0273370303
LOG.MC;HOLD;321;376;346;13.0698065281;1022149107.43087;0.01615;13.6095873631;1.4374688693;-0.0127622378
VPK.AS;SELL;320;210;506;14.1130665629;2532538886.3068;0.0895897074;138.5300011268;45.7975346479;0.2719313235
WAC.DE;HOLD;318;624;86;27.7128553948;409598469.012615;0.026870001;5.1838173994;1.8192248535;-0.4154558762
FNTN.DE;HOLD;316.5;587.5;122;11.7979454668;1867882210.76665;0.03475;7.183274827;3.8031266988;-0.3531484884
GKS.DE;HOLD;316.5;510.5;199;35.010940919;108808560;0.07102;31.0902393589;3.9495281648;-0.2
ENG.MC;SELL;315;381;327;10.8378051503;3888628617.56543;0.040209997;14.8064836194;8.0079912569;-0.0339143181
CEV.DE;HOLD;313;309;398;8.4534945827;148560472.839415;0.04191;19.3512444243;12.4006096055;0.0484725691
SOW.DE;SELL;313;480;227;25.9379837864;1639336551.80473;0.03923;23.0617174567;2.5694222638;-0.1687230747
IEP.BR;BUY;313;114;593;20.2197798006;NA;0.02459;34.6863786129;12.2365455945;0.4999999609
KPN.AS;BUY;311;322;382;16.6193546787;9330965711.9919;0.04997;25.065942702;10.4577826997;0.0275641267
COMB.BR;BUY;310;402.5;301;6.7098654193;292913250;0.018380001;9.8398934695;2.6457383062;-0.0653501372
SK.PA;BUY;306;387.5;310;28.9429983207;4670168327.8273;0.042859998;18.2936698215;6.9633787286;-0.0493663668
ACG1V.HE;HOLD;304.5;48;649;24.3786975477;5405089.64986324;0.011729999;41.4245358593;7.9918809202;0.7337869966
CPINV.BR;HOLD;301.5;83;611;21.3636366789;NA;0.027449999;55.8879556855;21.2195271868;0.5759151465
FORTUM.HE;BUY;299.5;106;587;9.8448278869;8379920978.14183;0.01328;21.2799736242;7.8053026909;0.4857741282
KSLAV.HE;HOLD;299.5;175;518;13.5613207547;61558775.5;0.022330001;18.7211510265;7.9258878024;0.2901571862
AED.BR;HOLD;298;84;608;23.8004289683;2739765487.3374;0.02813;58.5890083637;23.1391345048;0.5721517665
NELES.HE;HOLD;294.5;654;34;0.7072051171;989048057.347937;0.01985;2.739946057;0.3543438961;-0.5280737894
SCHP.PA;HOLD;292.5;123;564;35.2235093022;73190849.3876572;0.022820001;22.5816017696;19.0636883132;0.3991437507
ALMGI.PA;HOLD;291;120.5;565;9.1143912495;6874820.23963165;0.056479998;277.6062564103;108.0686495727;0.4000000923
ATRAV.HE;BUY;290;402.5;281;13.2818528891;110447546.973923;0.02655;10.2062046903;4.5991458043;-0.098850389
CCEP.MC;BUY;289;151;532;24.7238461579;7649746267.81516;0.03581;43.3949192953;13.1239903043;0.3187801607
AZM.MI;HOLD;288;169;513;6.7865522324;NA;0.03809;99;7.0118625708;0.2832238751
RUI.PA;HOLD;287;522.5;159;13.0240670222;3525463395.70662;0.04065;11.8624825267;4.3624790369;-0.2954702097
JMT.LS;HOLD;285;414;264;24.7247713421;3105017051.0263;0.04711;21.4874200852;5.6017563513;-0.1169776747
APAM.AS;HOLD;284;429.5;248;27.6785726133;1682687380.2718;0.022149999;12.9134600914;1.9412404788;-0.1429024281
CCEP.AS;BUY;283;148;529;24.9187774361;7710059489.63031;0.03581;43.60464661;13.1239903043;0.312957628
APAM.MC;HOLD;281.5;423;253;28.2453424442;1717143508.31526;0.022149999;13.1676371708;1.9412404788;-0.1351240171
SBMO.AS;HOLD;281.5;236;440;8.15956219;1986790260.44949;0.04784;32.1256407747;19.6970278044;0.138372697
VMX.PA;BUY;280;305;370;8.2142857405;183616719.845654;0.03244;20.593910876;5.4831902555;0.0150289119
ALO.PA;HOLD;278;79;595;24.9222225613;9020922240.59593;0.01993;49.4474138614;8.4356435644;0.511005666
CPX.DE;HOLD;277;369.5;302;21.2857137408;51106998.6915588;0.0571805249;105.9562211982;3.6198156682;-0.0646579201
HEXA.PA;BUY;275.5;486;183;15.3250101051;110887373.647171;0.02535;7.0075091586;3.8142529643;-0.2320928353
JEN.BR;HOLD;275.5;549;120;33.9595375723;83334548.5;0.02083;5.9473737871;1.5971264255;-0.3554351095
NEWAY.AS;BUY;274;613;55;26.4117633595;44409842.3961678;0.019340001;3.0637828367;0.9062468605;-0.4717310644
INTO.BR;HOLD;273;176.5;491;9.6858642072;511949067.19397;0.025929999;21.0402106846;8.9621934569;0.243511077
ANDR.VI;HOLD;271;406;256;17.8262850218;2657519990.92262;0.032309998;12.7767973479;5.0103868519;-0.1286959771
BPOST.BR;HOLD;269;643;18;11.9329266432;969074808.693188;0.03902;6.7404104166;3.8002483864;-0.5918261331
COFB.BR;HOLD;266.5;133;527;19.8042050274;3158782009.65931;0.02611;31.3620157062;11.3420693563;0.3107429547
GBT.PA;BUY;265;630.5;28;15.8733928958;189906663.861107;0.03442;5.989009172;3.2566548629;-0.5608431146
CFN.LS;HOLD;263;609.5;44;7.9642858888;6198132.60384697;0.040900003;5.600115118;5.2079805851;-0.502074693
TRN.MI;HOLD;262;72.5;580;15.5688310598;8326197345.77552;0.04107;240.2020937353;135.7760496124;0.4657462662
FEV.DE;HOLD;261;470.5;181;13.5517503819;NA;0.04599;22.5289277843;3.9185886628;-0.2363665672
RAIVV.HE;HOLD;259.5;427;223;26.6917289648;517561039.248103;0.05559;105.8063373913;2.1956521739;-0.1756515932
LEG.DE;HOLD;258;29;618;8.5271877224;8523526244.24686;0.02042;64.6272548997;27.5460145789;0.5893446204
PHARM.AS;BUY;256.5;422;222;22.0754708884;728750285.819598;0.16052;45.3392656061;8.1685380907;-0.1761658479
SRG.MI;HOLD;256.5;101;543;13.3993810175;8715642830.42735;0.03803;83.4468173297;49.2274515702;0.3477850306
CENER.BR;HOLD;254.5;224;419;11.6825397052;50570250.9782898;0.03801;24.3793090878;15.7804869028;0.0813333193
CATR.PA;HOLD;252;167.5;473;25.8620689655;84566083368;0.04125;45.7448443827;15.2475756634;0.204763163
TNET.BR;BUY;251;446.5;192;9.8734885949;1478170762.56394;0.06842;18.7455735412;11.1031233672;-0.2181088342
MLP.DE;BUY;249.5;200;438;15.6989251414;454385883.872223;0.011469999;99;0;0.1337040728
UNI.MI;HOLD;248;317;320;3.4156456857;2007677644.72914;0.01058;6.6090456545;4.1092379136;-0.0415536042
POST.VI;HOLD;244.5;318;311;20.2734138884;1110009706.04913;0.03853;34.2651902238;4.5232358003;-0.0490038633
FII.PA;HOLD;244.5;566;63;20.3014000111;362369846.787094;0.03438;8.8025330024;3.5161695936;-0.4646064328
ALTR.LS;BUY;243;89.5;538;29.2619041034;304484531.760093;0.015620001;24.3200426876;11.9020049888;0.3361604167
LAT1V.HE;HOLD;241.5;308;317;28.7600002289;353276899.631497;0.02997;19.0126115556;5.1861111111;-0.0450402132
COL.MC;BUY;240;310;312;9.2013886681;2928061591.60051;0.0661359255;31.8738362389;17.0366861219;-0.0482390693
GL9.IR;BUY;239;420;201;19.8054480645;2038511589.27045;0.0353;17.0249385515;4.1637426901;-0.196610138
MCM.MC;BUY;237.5;583;36;10.5755945763;235466241.517136;0.0970641666;25.5839456917;4.3373429405;-0.5213820294
ALDEL.PA;HOLD;237.5;367;252;28.3198814924;28432488.6760483;0.027579999;10.3737573459;6.2179336163;-0.137570014
DG.PA;HOLD;236;237;378;26.5441947421;34425772874.4323;0.02459;15.8602331615;7.5402639957;0.0247463723
CAI.VI;HOLD;234.5;38;575;18.4607384295;2186852504.5;0.01849;43.6925963056;21.3453671685;0.4377515573
UPM.HE;BUY;233;93.5;519;28.0857140677;15338076632.816;0.03207;125.5626358154;15.7076923077;0.2905168383
EBRO.MC;HOLD;231;158.5;450;19.5005418941;776300593.787369;0.0324073238;34.7604842314;10.5358172044;0.1532608139
EXL1V.HE;HOLD;229;109.5;498;20.3598973684;86227234.6706333;0.0280837004;42.8931668401;14.6361429067;0.2558243924
IRES.IR;HOLD;228;190.5;415;18.3037972148;616128608.464593;0.023659999;18.096950949;8.0667076447;0.0777799277
AM1.HE;BUY;226.5;127;476;29.6999994914;1074565494.49757;0.02497;30.5282445705;11.8225657835;0.2116824144
SIOE.BR;BUY;224;363;238;14.6389069616;153872370;0.04445;22.0481523233;7.1242574528;-0.1542883857
CBOT.PA;HOLD;223;184.5;416;13.0434779153;122594295.95236;0.02611;17.8584560967;12.3040997604;0.0792842517
KORI.PA;HOLD;221.5;51;548;36.6586538462;1753240223;0.01858;33.4306055667;26.5999812316;0.3578223391
B4B3.DE;HOLD;220;440;158;8.958169204;1367481301.46059;0.013940001;4.0316570799;2.7847868072;-0.3007538838
ACS.MC;BUY;219;251;345;11.4667852489;6078197331.05068;0.02256;10.4587905814;11.4208007871;-0.0130043357
LXS.DE;HOLD;216.5;287;303;6.427463535;5213996513.68089;0.03075;16.7477790366;7.3512832413;-0.0608043462
ATO.PA;SELL;214;379;208;13.9947088938;6004906807.57773;0.02949;10.4319798051;6.1879351833;-0.1909519276
SIE.DE;HOLD;213;178;408;25.9671204468;102245279008.928;0.02076;19.660650603;6.4921517201;0.0679679118
PSM.DE;HOLD;212;493;92;16.4215148608;2601713593.19419;0.053990003;13.6150751363;8.0127997265;-0.4015676899
WRT1V.HE;BUY;211;533.5;51;35.2434780287;3115620883.04297;0.025139999;8.0673012748;2.0525910745;-0.4819407494
STERV.HE;BUY;210;46.5;537;18.8916876574;9228036780;0.03548;320.6086083441;102.2795643871;0.3256485184
CA.PA;HOLD;209;390;193;7.1596723496;9167449772.88696;0.02812;9.6558848485;6.1241772452;-0.2167784696
LNSX.DE;HOLD;208;298;283;35.4587156838;25754365.7235479;0.0162;7.474559194;5.8675666141;-0.0940723086
DMRE.DE;HOLD;206;32;544;7.9135339063;33482117.6733828;0.0253;86.5014598535;59.4498710441;0.3480606555
SESG.PA;HOLD;205;404;171;12.9889298189;2394946795.34273;0.0223830971;7.8596509193;4.4466667041;-0.2690509865
REE.MC;HOLD;204;131;441;11.7744359755;6745685482.7714;0.051420003;191.7272076357;87.3313586779;0.1406724155
HO.PA;BUY;203;296.5;275;25.0608109139;7366879328.38727;0.01857;11.7501092966;4.5513521916;-0.1070417349
STEAV.HE;BUY;202;45;525;19.5843831118;9566398245.94056;0.03548;329.9363674839;102.2795643871;0.3085417403
SOG.PA;HOLD;199;528;35;10.7995229006;14655316.9088707;0.01563;1.9318426433;1.5366351445;-0.5266199021
MEO.VI;HOLD;198;442.5;118;7.6227308543;1163624137.02079;0.013940001;3.7557508689;2.7847868072;-0.3576357447
EN.PA;HOLD;195;278;278;19.975353154;7355928611.50323;0.01909;11.9237205967;5.0189923798;-0.1024343458
RENE.LS;HOLD;194;104;451;14.2987806623;898154699.577958;0.02484;30.8880277709;20.0278318533;0.1546174904
IVX.DE;HOLD;192;334;217;19.9824708476;19002796.1641235;0.033970002;24.1443310253;4.362431522;-0.1825396922
EG7.IR;BUY;190;263.5;282;4.4500313788;152419449.037531;0.03098;15.5480283455;11.4445927904;-0.0983395861
KMR.IR;HOLD;189;128;417;13.5483864815;457537861.421803;0.03081;43.9920020656;12.8332903004;0.0797363957
KSC.DE;SELL;187;505.5;38;23.5779810389;82303625.9221168;0.0612;19.9077703227;5.2282705998;-0.5207619931
TOUP.PA;BUY;186;335;207;25.3749996424;35968302.7730732;0.027379999;9.8401376011;8.3398332072;-0.1912280197
B4B.DE;HOLD;183.5;445;95;7.6037883382;1160732526.47813;0.013940001;3.7530867974;2.7847868072;-0.392891915
KCR.HE;BUY;181.5;341;198;21.1839319704;1530960161.56037;0.03286;15.6494969058;6.3269181105;-0.2007861412
ASC.BR;BUY;181.5;138;401;35.3423675015;295821324.345131;0.03293;36.1203425541;18.7761314865;0.0512143345
GYC.DE;HOLD;179;75;462;9.4344829691;2169066320.0679;0.018170001;28.9196198366;17.7528149471;0.1835820034
NOS.LS;SELL;179;393;144;17.6397510197;689721032.9952;0.036199998;13.0036839121;7.0754004238;-0.3212157133
C5H.IR;BUY;175.5;472;58;21.5227278796;551431026.306888;0.02615;9.1861384771;3.5084235842;-0.4695076654
GRF.MC;HOLD;174;214.5;315;24.3243235606;13444956978.2729;0.04269;39.7823796675;11.2802250092;-0.0457231351
US.MI;SELL;172.5;14;514;7.2569441464;925621686.707201;0.0113;61.1193904762;20.4504291023;0.2835304208
IMDA.PA;SELL;172.5;8;520;4.1781875212;113709657.58947;0.01343;99.175934235;43.3576542789;0.2910540148
PAR.PA;HOLD;170.5;195;332;7.2274072388;20097496;0.030669998;23.7428208265;10.8081456064;-0.0298582748
PIC.BR;HOLD;170.5;391;136;21.38905915;131384265.119591;0.03125;16.5174611983;4.0047458968;-0.3333982527
DWNI.DE;HOLD;168.5;9;512;12.1775397879;14048961426.3521;0.01635;216.0038780554;98.6814720644;0.2816014402
FLY.PA;HOLD;168.5;16;505;6.584786793;135327581.981712;0.014249999;61.1087406606;24.7453113967;0.267411479
SAVE.PA;BUY;167;326;191;11.4394661582;237945840;0.02833;10.9791319441;8.469235261;-0.2186150028
PROX.BR;HOLD;164.5;348;166;13.2066862924;2461753152.90856;0.03812;19.6556268657;6.8361299831;-0.2754093941
CATG.PA;HOLD;164.5;192;322;16.5591393748;66618408.6698112;0.052210003;61.0307234618;19.7572684246;-0.036195456
EDI.PA;HOLD;163;382.5;131;15.332197615;1751994;0.025239998;7.975802139;5.9096850862;-0.3414356117
REC.BR;HOLD;161.5;11;501;9.5283773591;476535414.810064;0.01657;143.3304035636;49.4977199324;0.2617106083
TITC.BR;HOLD;161.5;338;174;17.5335771144;550200141.485666;0.03267;14.0617133944;7.305297982;-0.2499525291
MF.PA;BUY;159.5;341;168;26.2548254132;2451570139.01178;0.02069;7.3995607832;6.1685036605;-0.2723095181
SPI.VI;HOLD;158;13;495;16.3720079988;708488932.961121;0.01482;78.1156524922;44.5608041889;0.2525090011
FCC.MC;HOLD;157;154;353;17.3425205111;663007990.528798;0.02858;23.9320833402;14.5329082165;-0.0040969501
COFA.PA;BUY;153.5;118;383;8.3711339026;696089483.029517;0.012359999;15.4049484318;11.7602824002;0.028939921
ALUMS.PA;HOLD;153.5;362;139;20.6666677426;41527935.1020117;0.05152;23.4075614776;9.0698732532;-0.3267700604
KWS.DE;BUY;152;144.5;355;25.0173485337;718025138.804169;0.03467;43.7990607906;11.8651363387;0.0011143103
GLINT.LS;HOLD;150;392;99;11.4000002543;3063948.82735109;0.02316;6.7911251793;5.5307410004;-0.3874999868
ORP.PA;HOLD;148.5;66;423;39.5219946221;7362421750.14107;0.017439999;30.3549892723;18.174711569;0.090797679
A2A.MI;BUY;147;150;338;11.6521742033;2025408228.05171;0.03531;36.8365932928;16.8796779322;-0.0212252989
EVK.DE;BUY;146;166;321;22.9173695659;5175290340.68792;0.02922;29.8693778717;8.8086295889;-0.0410755197
HAL.AS;HOLD;145;212.5;272;17.5580519773;NA;0.01359;15.4420698429;4.0723047127;-0.1093966365
ALHRG.PA;HOLD;144;343.5;140;17.9926558253;24587631.2809715;0.011770001;4.8983137297;4.3027080332;-0.3255999802
SQI.PA;SELL;143;417;65;28.5486437297;41956596.7058563;0.02557;7.6325478648;5.2627111638;-0.4615333043
SYZ.DE;HOLD;141;407.5;72;39.7959177186;39107705.6624613;0.01223;16.6124666113;0;-0.4421091766
T7O.IR;HOLD;139;359;116;15.5319152994;478999974.875341;0.01887;8.7876746491;4.1621990461;-0.3614874426
ALBI.PA;HOLD;137.5;56;413;13.9072841366;NA;0.02086;38.2250182841;29.0697946554;0.0770146389
JUN3.DE;BUY;136;144.5;324;27.1861474063;1808646797.04849;0.0338477938;35.6866292816;16.2433798508;-0.0354067988
RET.BR;BUY;135;111.5;356;12.5234035288;727992047.426144;0.03287;46.2259292352;25.8527504262;0.0020306165
AT1.DE;BUY;134;97.5;366;9.2516130017;6519344394.8505;0.02224;30.3199640426;18.7202295823;0.0128758312
GBLB.BR;HOLD;132;125;335;27.806867997;5892044789.17139;0.0226275146;27.2998546119;10.6522542466;-0.025729917
TL5.MC;HOLD;132;418;42;8.7809917355;577663400;0.0945;38.4247444384;8.1953582005;-0.5040938121
LNA.PA;HOLD;132;171;289;37.8741354368;239724970.737816;0.022330001;16.0181397135;11.2241435538;-0.0846407564
DOM.MC;BUY;128;216.5;240;33.2456137005;439727976.634066;0.01949;15.0052023765;6.1029487982;-0.1539088129
AKW.PA;BUY;127;314.5;141;11.9007334357;170870145.189184;0.052699998;33.2465661497;8.9555931525;-0.325370804
FGR.PA;HOLD;126;189;262;16.459477804;6364950720.11829;0.02698;17.4758493492;13.8142584904;-0.1178816792
FRE.DE;HOLD;124;372;77;11.310366182;14963832645.8604;0.04197;16.516217792;8.2628042196;-0.4253359511
ETL.PA;HOLD;122;311;137;7.6726421377;1489090558.31438;0.034930002;14.5175713541;10.3469243811;-0.3332991851
MDM.PA;HOLD;120;414;29;19.1644559805;466764240.638878;0.02606;7.0067304744;5.9035302874;-0.5521822622
TAALA.HE;HOLD;118.5;228.5;213;34.1563793857;94879169.6803331;0.04251;40.4497264533;9.8850424559;-0.1871561414
IR5B.IR;HOLD;118.5;205.5;236;29.9999993294;NA;0.03093;26.8739757318;7.7121831562;-0.1551807083
MVV1.DE;HOLD;117;31;410;18.8070170085;74184675.8881187;0.0254;115.1342588516;59.236324056;0.0742416473
HYDRA.AS;HOLD;116;65;372;33.1674958541;12738300;0.02335;46.1233525276;20.4056776967;0.0181027518
BLC.PA;BUY;115;132;299;33.1222287758;173198717.17342;0.04671;87.2372639958;40.6325285222;-0.0703450799
ORA.PA;HOLD;114;240.5;190;9.5700201904;18558558683.3748;0.03358;19.2133291885;13.7757818921;-0.2200784931
PORF.AS;BUY;112;33;386;11.0421831495;8224204.84749603;0.032980002;229.1716158192;144.7457627119;0.0300030986
PIHLIS.HE;SELL;111;290.5;127;24.9370267469;126676247.018873;0.026770001;14.0593518245;6.8417698284;-0.3453011907
ASP.PA;BUY;110;384;33;18.2456133658;16919243.5394058;0.01888;5.2830310553;4.7492317518;-0.541401089
FPH.DE;HOLD;109;234.5;180;18.1142861503;21834618.1655045;0.04518;26.072936494;27.258999122;-0.2397223416
ECONB.BR;BUY;105;385;23;9.6226413295;322054059.577751;0.026099999;7.7820006297;6.6478760099;-0.5788285359
VOC.MC;HOLD;104;257;150;19.9999992664;64091771.8891277;0.02404;17.024160274;5.8217597829;-0.3084038763
OIZ.IR;HOLD;103;329.5;75;21.1290328733;404284525.347695;0.0171;8.5174927806;4.4983837969;-0.4291455295
BON.PA;HOLD;101;353;47;12.0833328792;251890307.53315;0.03147;12.8665613632;6.9067246641;-0.4910946792
ELEAV.HE;HOLD;99;86;307;38.0769216097;14720834.1327724;0.027479999;54.2153454545;20.1518716578;-0.0564076497
COV.PA;HOLD;94;7;375;10.4096346232;4323621736.76605;0.01951;517.9609751846;298.196372195;0.0203560319
ECR.MC;BUY;91.5;182;189;7.3287674825;197011694.557639;0.01181;14.8515452062;4.7973668891;-0.2226589553
BMW.DE;BUY;88;77.5;287;13.2219078633;30238070639.8908;0.01349;21.4103302916;17.2800412759;-0.0876952733
HHFA.DE;BUY;88;72.5;292;22.8791763973;410008226.226322;0.030580001;70.9942506455;33.617391823;-0.0825053897
GFC.PA;HOLD;85;68;293;8.2671352179;8640694932.68559;0.0153;28.0249451259;13.5523281822;-0.0777811834
ALEO2.PA;HOLD;83.5;228.5;132;9.9574464433;NA;0.01578;8.4025304397;8.9667418264;-0.3413333257
ONTEX.BR;SELL;83.5;296.5;64;10.8265893308;498159484.669916;0.035269998;15.4206518333;12.3064324934;-0.4641974074
ALBKK.PA;HOLD;82;89.5;268;28.8372084152;10640414.8726616;0.014359999;24.1693908994;11.0575194448;-0.1142857415
VCT.PA;BUY;79.5;269;80;12.321863317;647185707.128448;0.024389999;13.5667125274;7.3919863538;-0.4192060283
ALPRO.PA;HOLD;78;306;37;5.5691057104;NA;0.03155;12.1189515501;11.732367665;-0.5210823745
SAMPO.HE;HOLD;74.5;2;336;16.0110804733;14714143586.281;0.0134000005;388.024013079;120.9591322507;-0.0245881904
ILD.PA;SELL;73;102;234;4.7533783987;3235679025.97549;0.01449;21.2385068294;10.5219741113;-0.1569182761
MTU.PA;HOLD;72;163.5;172;21.2898209934;282651436.464855;0.03758;47.273514309;11.037926074;-0.2549047439
SEM.LS;BUY;70;254;66;8.2703213611;181905491.25;0.022969998;11.5866672918;10.0635773308;-0.4611997751
BMW3.DE;BUY;69;87;230;10.1888575567;23301583835.3717;0.01349;19.7789135067;17.2800412759;-0.1635647053
JEN.DE;HOLD;68;129;186;33.926453596;1470232840.81012;0.03381;66.4586147256;11.3423306354;-0.2280816972
MRN.PA;HOLD;67;157;157;13.1250003974;453451812.528423;0.041079998;43.45759744;20.416;-0.3033751827
CGR.PA;HOLD;66;15;297;11.0683013595;89517334.2806377;0.01835;90.0634297963;56.850998422;-0.0716507452
DESA.MC;HOLD;65;26;280;21.377672209;3265389;0.01897;57.2751214641;32.438349572;-0.1
BOL.PA;HOLD;63.5;124;179;37.1777772903;2985565310.8266;0.013830001;20.5190362495;7.2718202151;-0.2400401208
