Name;ISIN;Symbol;Market;"Trading Currency";Open;High;Low;Last;"Last Date/Time";"Time Zone";Volume;Turnover
"GEA GRENOBL.ELECT.";FR0000053035;GEA;"Euronext Paris";EUR;109,00;110,00;109,00;110,00;"09/10/20 16:30";CET;2;219,00
"GECI INTL";FR0000079634;GECP;"Euronext Paris";EUR;0,028;0,0282;0,0269;0,0273;"09/10/20 17:29";CET;3498166;96072,5794
"GECI INTL BSAR A";FR0013266764;GECBT;"Euronext Paris";EUR;0,0025;0,004;0,0025;0,004;"09/10/20 17:35";CET;3243;8,112
GECINA;FR0010040865;GFC;"Euronext Paris";EUR;115,70;117,10;115,70;115,80;"09/10/20 17:35";CET;54997;6376268,10
"GENERAL ELECTRIC";US3696041033;GNE;"Euronext Paris";EUR;5,505;5,99;5,50;5,807;"09/10/20 16:30";CET;163195;957657,016
"GEN BELGE ARGENTIN";BE6303070104;-;"Euronext Expert Market";EUR;27,82;27,82;27,82;27,82;"10/07/18 11:30";CET;650;18083,00
ASSICURAZ.GEN.ORD.;IT0000062072;GEN;"Traded not listed Brussels";EUR;12,20;12,505;12,20;12,505;"06/10/20 17:23";CET;93;1159,31
"GENERIX GROUP";FR0010501692;GENX;"Euronext Paris";EUR;7,54;7,54;7,32;7,54;"09/10/20 16:10";CET;13204;98772,20
GENEURO;CH0308403085;GNRO;"Euronext Paris";EUR;3,05;3,06;3,05;3,05;"09/10/20 15:27";CET;361;1102,15
GENFIT;FR0004163111;GNFT;"Euronext Paris";EUR;3,91;3,948;3,856;3,87;"09/10/20 17:35";CET;131335;511653,202
"GENK LOGIST. CERT";BE0003740546;GENK;"Euronext Brussels";EUR;62,50;62,50;62,50;62,50;"08/10/20 11:30";CET;2;125,00
GENKYOTEX;FR0013399474;GKTX;"Euronext Paris, Brussels";EUR;3,00;3,06;2,96;3,05;"09/10/20 17:27";CET;10622;32164,15
"GENOMIC VISION";FR0011799907;GV;"Euronext Paris";EUR;0,40;0,404;0,3565;0,3565;"09/10/20 17:35";CET;3255537;1213349,649
GENOWAY;FR0004053510;ALGEN;"Euronext Growth Paris";EUR;2,46;3,92;2,42;3,50;"09/10/20 17:37";CET;2360290;7626592,36
"GENSIGHT BIOLOGICS";FR0013183985;SIGHT;"Euronext Paris";EUR;4,935;5,14;4,685;5,05;"09/10/20 17:39";CET;1003605;4988589,755
"GENTLEMENS EQUITY";PTGVE1AE0009;MLGEQ;"Euronext Access Paris";EUR;0,324;0,324;0,324;0,324;"08/10/20 16:30";CET;12000;3888,00
"GETLINK SE";FR0010533075;GET;"Euronext Paris";EUR;12,35;12,40;12,24;12,36;"09/10/20 17:35";CET;382209;4713438,04
GEVELOT;FR0000033888;ALGEV;"Euronext Growth Paris";EUR;165,00;165,00;165,00;165,00;"09/10/20 14:37";CET;16;2640,00
YATRA;JE00B1FBT077;YATRA;"Euronext Amsterdam";EUR;3,42;3,42;3,42;3,42;"09/09/20 17:15";CET;70;239,40
GIMV;BE0003699130;GIMB;"Euronext Brussels";EUR;47,00;47,15;46,75;47,00;"09/10/20 17:35";CET;6334;297566,35
"GL EVENTS";FR0000066672;GLO;"Euronext Paris";EUR;8,16;8,19;7,86;7,96;"09/10/20 17:35";CET;14778;117964,01
"GLANBIA PLC";IE0000669501;GL9;"Euronext Dublin";EUR;8,73;8,815;8,645;8,80;"09/10/20 21:03";IST;261238;2278654,3975
"GLENVEAGH PROP.PLC";IE00BD6JX574;GVR;"Euronext Dublin";EUR;0,711;0,727;0,711;0,718;"09/10/20 21:00";IST;3064158;2177943,346
GLINTT;PTPAD0AM0007;GLINT;"Euronext Lisbon";EUR;0,107;0,107;0,107;0,107;"08/10/20 19:12";BST;225;24,08
"GLOBAL ECOPOWER";FR0011289198;ALGEP;"Euronext Growth Paris";EUR;2,27;2,35;2,09;2,23;"16/07/20 12:03";CET;471138;1052140,30
"GEP BSA 2020";FR0013483047;GEPBS;"Euronext Growth Paris";EUR;-;-;-;-;-;CET;-;-
"GLOBAL GRAPHICS";GB00BYN5BY03;GLOG;"Euronext Brussels";EUR;3,54;3,54;3,54;3,54;"09/10/20 15:57";CET;250;885,00
"GLOBAL BIOENERGIES";FR0011052257;ALGBE;"Euronext Growth Paris";EUR;3,23;3,65;3,10;3,58;"09/10/20 17:36";CET;186420;638721,27
"GOLD BY GOLD";FR0011208693;ALGLD;"Euronext Growth Paris";EUR;1,05;1,07;1,05;1,07;"09/10/20 16:30";CET;214;226,98
"GOUR MEDICAL";FR0013371507;MLGML;"Euronext Access Paris";EUR;0,15;0,15;0,15;0,15;"09/10/20 11:30";CET;75;11,25
"GPE GROUP PIZZORNO";FR0010214064;GPE;"Euronext Paris";EUR;19,50;19,50;19,50;19,50;"09/10/20 09:00";CET;1;19,50
"GRAINES VOLTZ";FR0000065971;GRVO;"Euronext Paris";EUR;87,00;90,00;87,00;90,00;"09/10/20 16:56";CET;1437;127425,00
GRANDVISION;NL0010937066;GVNV;"Euronext Amsterdam";EUR;23,95;24,35;23,65;23,90;"09/10/20 17:35";CET;69963;1669998,50
"GREAT WESTERN MIN.";IE00B1FR8863;8GW;"Euronext Growth Dublin";EUR;0,003;0,003;0,003;0,003;"08/10/20 14:57";IST;25000;75,00
"GREENCOAT REN.";IE00BF2NR112;GRP;"Euronext Growth Dublin";EUR;1,20;1,205;1,16;1,17;"09/10/20 21:00";IST;2095059;2462915,095
GREENYARD;BE0003765790;GREEN;"Euronext Brussels";EUR;5,20;5,20;5,12;5,12;"09/10/20 17:35";CET;12217;63141,17
"GROTTES DE HAN/s/L";BE0057677594;-;"Euronext Expert Market";EUR;122,00;122,00;122,00;122,00;"21/11/17 11:30";CET;63;7686,00
"GROUPE CARNIVOR";FR0000076960;MLGRC;"Euronext Access Paris";EUR;17,00;17,00;17,00;17,00;"10/09/20 11:30";CET;1;17,00
"GROUPE CRIT";FR0000036675;CEN;"Euronext Paris";EUR;48,70;49,40;48,70;49,40;"09/10/20 17:35";CET;473;23147,30
"GROUPE FLO";FR0004076891;FLO;"Euronext Paris";EUR;0,1405;0,1405;0,1355;0,1355;"09/10/20 17:08";CET;73847;10329,705
"GROUPE GORGE";FR0000062671;GOE;"Euronext Paris";EUR;11,90;12,08;11,90;11,98;"09/10/20 17:35";CET;8192;98547,66
"GROUPE GUILLIN";FR0012819381;ALGIL;"Euronext Growth Paris";EUR;22,00;22,00;21,45;21,45;"09/10/20 17:35";CET;4434;96112,40
"GROUPE IRD";FR0000124232;IRD;"Euronext Paris";EUR;21,00;21,00;21,00;21,00;"09/10/20 09:00";CET;1;21,00
"GROUPE JAJ";FR0004010338;GJAJ;"Euronext Paris";EUR;0,98;0,98;0,98;0,98;"21/09/20 16:30";CET;200;196,00
"GROUPE JOSI";BE0011606630;-;"Euronext Expert Market";EUR;1432,00;1432,00;1432,00;1432,00;"21/04/15 12:00";CET;91;130312,00
"GROUPE LDLC";FR0000075442;ALLDL;"Euronext Growth Paris";EUR;30,60;31,40;30,40;31,40;"09/10/20 17:35";CET;7495;232547,20
"GROUPE OPEN";FR0004050300;OPN;"Euronext Paris";EUR;14,92;15,00;14,90;15,00;"09/10/20 17:29";CET;467;6994,00
"GPE PAROT (AUTO)";FR0013204070;ALPAR;"Euronext Growth Paris";EUR;1,945;1,945;1,945;1,945;"09/10/20 11:03";CET;125;243,125
"GROUPE PARTOUCHE";FR0012612646;PARP;"Euronext Paris";EUR;19,95;19,95;19,60;19,60;"09/10/20 17:11";CET;314;6206,95
"GROUPE PLUS-VALUES";FR0010529719;MLPVG;"Euronext Access Paris";EUR;0,01;0,01;0,01;0,01;"18/03/13 15:00";CET;20000;200,00
"GROUPE SFPI";FR0004155000;SFPI;"Euronext Paris";EUR;1,365;1,40;1,36;1,39;"09/10/20 17:08";CET;39290;54361,63
"GROUPE TERA";FR0013429404;ALGTR;"Euronext Growth Paris";EUR;4,42;4,88;4,42;4,58;"09/10/20 17:35";CET;3457;16244,62
GROUPIMO;FR0013297488;ALIMO;"Euronext Growth Paris";EUR;0,105;0,105;0,105;0,105;"08/10/20 16:53";CET;168940;17738,70
GROWNERS;BE0003861789;GROWN;"Euronext Access Brussels";EUR;3,48;3,48;3,48;3,48;"06/10/20 11:30";CET;2500;8700,00
"MEDIA CAPITAL";PTGMC0AM0003;MCP;"Euronext Lisbon";EUR;1,00;1,00;1,00;1,00;"06/10/20 20:30";BST;4;4,00
"GT BIOPHARMA INC";US36254L1008;GTBP;"Euronext Paris";EUR;0,27;0,27;0,27;0,27;"19/03/20 11:30";CET;2;0,54
"GUANDAO PUER INVES";LU1840650458;MLGDI;"Euronext Access Paris";EUR;1,50;1,50;1,50;1,50;"24/09/20 11:30";CET;50;75,00
GUERBET;FR0000032526;GBT;"Euronext Paris";EUR;28,30;28,95;28,30;28,80;"09/10/20 17:35";CET;2321;66725,85
GUILLEMOT;FR0000066722;GUI;"Euronext Paris";EUR;8,50;8,54;7,94;8,40;"09/10/20 17:35";CET;102410;844236,10
"H2O INNOVATION INC";CA4433003064;ALHEO;"Euronext Growth Paris";EUR;1,09;1,10;1,09;1,10;"09/10/20 16:30";CET;5509;6018,76
"HAL TRUST";BMG455841020;HAL;"Euronext Amsterdam";EUR;113,40;113,80;113,20;113,80;"09/10/20 17:35";CET;10196;1157808,20
HAMON;BE0974352842;HAMO;"Euronext Brussels";EUR;1,38;1,38;1,38;1,38;"09/10/20 13:02";CET;636;877,68
"HAULOTTE GROUP";FR0000066755;PIG;"Euronext Paris";EUR;4,705;4,80;4,62;4,62;"09/10/20 17:35";CET;11983;56154,89
HEALTH;FR0013251584;MLAHC;"Euronext Access Paris";EUR;1,11;1,11;1,11;1,11;"05/10/20 11:30";CET;500;555,00
"HEALTHCARE ACTIVOS";ES0105498002;MLHAY;"Euronext Access Paris";EUR;1,43;1,43;1,43;1,43;"30/09/20 00:00";CET;-;-
HEIJMANS;NL0009269109;HEIJM;"Euronext Amsterdam";EUR;7,66;7,77;7,63;7,63;"09/10/20 17:39";CET;84424;650325,46
HEINEKEN;NL0000009165;HEIA;"Euronext Amsterdam";EUR;81,52;81,68;80,70;80,92;"09/10/20 17:35";CET;504595;40783146,56
"HEINEKEN HOLDING";NL0000008977;HEIO;"Euronext Amsterdam";EUR;71,75;72,00;71,15;71,15;"09/10/20 17:35";CET;67077;4780895,90
HERIGE;FR0000066540;ALHRG;"Euronext Growth Paris";EUR;24,40;25,00;24,20;25,00;"09/10/20 17:35";CET;454;11222,20
"HERMES INTL";FR0000052292;RMS;"Euronext Paris";EUR;756,00;761,80;754,00;761,60;"09/10/20 17:35";CET;32019;24235997,20
HEXAOM;FR0004159473;HEXA;"Euronext Paris";EUR;32,40;33,30;32,40;32,90;"09/10/20 17:23";CET;917;30043,50
HF;FR0000038531;HF;"Euronext Paris";EUR;4,13;4,24;4,12;4,24;"09/10/20 17:09";CET;1999;8352,10
"HIBERNIA REIT PLC";IE00BGHQ1986;HBRN;"Euronext Dublin";EUR;1,04;1,08;1,04;1,062;"09/10/20 21:01";IST;2377180;2536707,364
"HIGH CO";FR0000054231;HCO;"Euronext Paris";EUR;4,59;4,60;4,50;4,50;"09/10/20 16:27";CET;3812;17285,88
"HIOLLE INDUSTRIES";FR0000077562;ALHIO;"Euronext Growth Paris";EUR;3,42;3,44;3,40;3,40;"09/10/20 14:34";CET;509;1742,26
"HIPAY GROUP";FR0012821916;HIPAY;"Euronext Paris";EUR;6,68;8,80;6,68;7,78;"09/10/20 17:35";CET;87821;704233,94
HITECHPROS;FR0010396309;ALHIT;"Euronext Growth Paris";EUR;13,80;13,80;13,80;13,80;"09/10/20 11:30";CET;40;552,00
HK;DE000A11Q133;MLHK;"Euronext Access Paris";EUR;50,00;50,00;50,00;50,00;"09/10/20 16:30";CET;19;950,00
"HOCHE BAINS L.BAIN";FR0000051302;MLHBB;"Euronext Access Paris";EUR;19,00;19,00;19,00;19,00;"09/09/20 16:33";CET;10;190,00
HOFFMANN;FR0013451044;ALHGR;"Euronext Growth Paris";EUR;22,50;23,40;22,10;23,00;"09/10/20 17:29";CET;4775;108553,00
"HOLLAND COLOURS";NL0000440311;HOLCO;"Euronext Amsterdam";EUR;89,00;89,50;86,00;86,00;"09/10/20 15:51";CET;204;18142,50
"HOME CONCEPT";FR0012336691;MLHCF;"Euronext Access Paris";EUR;15,00;15,00;15,00;15,00;"10/03/20 11:30";CET;1;15,00
"HOME INVEST BE.";BE0003760742;HOMI;"Euronext Brussels";EUR;118,00;118,00;116,00;116,00;"09/10/20 17:35";CET;191;22331,00
HOPENING;FR0010312181;MLHPE;"Euronext Access Paris";EUR;2,00;2,00;2,00;2,00;"29/09/20 16:32";CET;99;198,00
"HOPSCOTCH GROUPE";FR0000065278;HOP;"Euronext Paris";EUR;4,45;4,45;4,43;4,43;"09/10/20 16:17";CET;92;408,90
HORIZONTALSOFTWARE;FR0013219367;ALHSW;"Euronext Growth Paris";EUR;0,81;0,81;0,81;0,81;"02/09/20 11:40";CET;200;162,00
"HOSTELWORLD GROUP";GB00BYYN4225;HSW;"Euronext Dublin";EUR;0,60;0,60;0,60;0,60;"09/10/20 19:57";IST;80;48,00
"HOT.MAJESTIC CANNE";FR0006226791;MLHMC;"Euronext Access Paris";EUR;3760,00;3760,00;3760,00;3760,00;"21/09/20 16:30";CET;1;3760,00
HOTELIM;FR0000053738;MLHOT;"Euronext Access Paris";EUR;35,00;35,00;35,00;35,00;"04/09/20 11:30";CET;1;35,00
"HOTELS DE PARIS";FR0004165801;HDP;"Euronext Paris";EUR;1,76;1,76;1,76;1,76;"06/10/20 11:30";CET;3;5,28
HOTL.IMMOB.NICE;FR0006563904;MLHIN;"Euronext Access Paris";EUR;300,00;300,00;300,00;300,00;"22/05/20 16:30";CET;1;300,00
"HSBC HOLDINGS";GB0005405286;HSB;"Euronext Paris";EUR;3,43;3,4655;3,406;3,4505;"09/10/20 17:35";CET;6246;21468,0805
"HUNTER DOUGLAS";ANN4327C1220;HDG;"Euronext Amsterdam";EUR;50,20;51,60;50,00;51,60;"09/10/20 17:35";CET;3833;194420,20
"HUNTER DOUGLAS";ANN4327C1303;HUNDP;"Euronext Amsterdam";EUR;0,23;0,23;0,23;0,23;"09/10/20 11:30";CET;94;21,62
HYBRIGENICS;FR0004153930;ALHYG;"Euronext Growth Paris";EUR;0,195;0,2165;0,195;0,1978;"09/10/20 17:35";CET;5271455;1091387,2263
HYDRATEC;NL0009391242;HYDRA;"Euronext Amsterdam";EUR;43,60;43,60;43,60;46,40;"05/10/20 16:30";CET;1;43,60
"HYDRAULIQUE PB";FR0000064735;MLHYD;"Euronext Access Paris";EUR;440,00;440,00;440,00;440,00;"08/06/20 11:30";CET;1;440,00
HYDRO-EXPLOIT.;FR0005843125;MLHYE;"Euronext Access Paris";EUR;77,00;77,00;77,00;77,00;"08/10/20 11:30";CET;7;539,00
HYLORIS;BE0974363955;HYL;"Euronext Brussels";EUR;10,10;10,16;10,00;10,14;"09/10/20 17:14";CET;3602;36112,54
I.CERAM;FR0011511971;ALICR;"Euronext Growth Paris";EUR;1,005;1,06;1,005;1,06;"09/10/20 16:26";CET;14662;15105,16
I2S;FR0005854700;ALI2S;"Euronext Growth Paris";EUR;3,58;3,58;3,58;3,58;"09/10/20 11:30";CET;43;153,94
"IANTE INVESTMENTS";ES0105479002;MLINT;"Euronext Access Paris";EUR;4,62;4,62;4,62;4,62;"29/05/20 00:00";CET;-;-
IBERSOL,SGPS;PTIBS0AM0008;IBS;"Euronext Lisbon";EUR;4,40;4,40;4,37;4,37;"09/10/20 21:35";BST;2230;9785,18
IBM;US4592001014;IBMA;"Traded not listed Brussels";USD;135,00;135,00;134,55;134,55;"08/10/20 17:17";CET;19;2174,46
ICADE;FR0000035081;ICAD;"Euronext Paris";EUR;50,50;51,20;50,10;50,15;"09/10/20 17:38";CET;101022;5085337,60
"ICT GROUP";NL0000359537;ICT;"Euronext Amsterdam";EUR;7,70;7,74;7,64;7,72;"09/10/20 16:03";CET;1269;9784,42
"ID LOGISTICS GROUP";FR0010929125;IDL;"Euronext Paris";EUR;183,00;184,60;182,60;184,60;"09/10/20 17:35";CET;430;78944,40
IDI;FR0000051393;IDIP;"Euronext Paris";EUR;40,10;40,20;40,00;40,10;"09/10/20 14:33";CET;394;15775,50
IDS;FR0000079691;MLIDS;"Euronext Access Paris";EUR;0,645;0,645;0,645;0,645;"09/10/20 16:30";CET;600;387,00
IDSUD;FR0000062184;ALIDS;"Euronext Growth Paris";EUR;70,40;74,00;68,60;72,00;"09/10/20 17:29";CET;861;60718,40
"IEP INVEST";BE0003748622;IEP;"Euronext Brussels";EUR;8,35;8,40;8,35;8,40;"08/10/20 09:32";CET;365;3050,90
"IEX GROUP NV";NL0010556726;IEX;"Euronext Amsterdam";EUR;2,46;2,50;2,46;2,50;"15/09/20 16:30";CET;86;214,96
"IGE + XAO";FR0000030827;IGE;"Euronext Paris";EUR;170,00;170,00;165,00;165,00;"09/10/20 11:26";CET;35;5847,00
ILIAD;FR0004035913;ILD;"Euronext Paris";EUR;164,75;169,60;164,75;169,55;"09/10/20 17:35";CET;83718;14088265,95
IMALLIANCE;FR0010086371;MLIML;"Euronext Access Paris";EUR;0,318;0,318;0,318;0,318;"09/10/20 11:30";CET;135000;42930,00
"IMBAKIN HOLDING";BE6264882406;-;"Euronext Expert Market";EUR;0,19;0,19;0,19;0,19;"29/09/20 11:30";CET;100;19,00
IMCD;NL0010801007;IMCD;"Euronext Amsterdam";EUR;102,10;103,10;101,40;103,10;"09/10/20 17:38";CET;94678;9693467,20
IMERYS;FR0000120859;NK;"Euronext Paris";EUR;31,38;31,60;31,16;31,30;"09/10/20 17:35";CET;83078;2602344,76
IMM.PARIS.PERLE;FR0006859039;MLIPP;"Euronext Access Paris";EUR;51,50;51,50;51,50;51,50;"04/09/20 12:54";CET;1;51,50
IMMERSION;FR0013060100;ALIMR;"Euronext Growth Paris";EUR;2,26;2,26;2,26;2,26;"09/10/20 17:07";CET;255;576,30
"IMMO FOND'ROY";BE0011253011;-;"Euronext Expert Market";EUR;150,02;150,02;150,02;150,02;"19/03/19 11:30";CET;25;3750,50
"IMMO FOND'ROY -5e";BE0011254027;-;"Euronext Expert Market";EUR;25,00;25,00;25,00;25,00;"31/07/18 11:30";CET;1;25,00
"IMMO MCC";BE0974287196;MCC;"Euronext Brussels";EUR;685,00;685,00;685,00;685,00;"09/10/20 11:30";CET;1;685,00
"IMMO MOURY";BE0003893139;IMMOU;"Euronext Brussels";EUR;49,40;49,40;49,40;49,40;"09/10/20 11:30";CET;3;148,20
IMMOB.DASSAULT;FR0000033243;IMDA;"Euronext Paris";EUR;61,60;61,60;61,00;61,00;"09/10/20 09:15";CET;28;1708,60
IMMOBEL;BE0003599108;IMMO;"Euronext Brussels";EUR;67,20;68,60;67,20;68,00;"09/10/20 17:35";CET;2728;185253,60
IMMAGRIFOR;BE0020932779;-;"Euronext Expert Market";EUR;396,00;396,00;396,00;396,00;"04/08/15 11:30";CET;1550;613800,00
SIMINANS;BE0016250517;-;"Euronext Expert Market";EUR;23,40;23,40;23,40;23,40;"22/01/19 11:30";CET;3;70,20
IMMOPOOL;BE0003866838;IMMOP;"Euronext Expert Market";EUR;0,01;0,01;0,01;0,01;"22/12/17 11:30";CET;2000;20,00
IMMUPHARMA;GB0033711010;ALIMM;"Euronext Growth Brussels";EUR;0,149;0,149;0,149;0,149;"08/10/20 14:31";CET;2500;372,50
"IMOB.C GRAO PARA";PTGPA0AP0007;GPA;"Euronext Lisbon";EUR;0,15;0,15;0,15;0,15;"17/03/20 21:30";BST;1;0,15
IMPLANET;FR0013470168;ALIMP;"Euronext Growth Paris";EUR;0,81;0,8399;0,81;0,8399;"09/10/20 17:21";CET;29026;23972,1341
IMPRESA,SGPS;PTIPR0AM0000;IPR;"Euronext Lisbon";EUR;0,1295;0,132;0,1265;0,132;"09/10/20 20:41";BST;34600;4422,141
"IMPRIMERIE CHIRAT";FR0000065773;MLIMP;"Euronext Access Paris";EUR;9,45;9,45;9,45;9,45;"09/10/20 11:30";CET;1;9,45
INAPA-INV.P.GESTAO;PTINA0AP0008;INA;"Euronext Lisbon";EUR;0,0356;0,038;0,0356;0,038;"09/10/20 21:35";BST;1674;61,5274
"INDLE FIN.ENTREPR.";FR0000066219;INFE;"Euronext Paris";EUR;50,50;50,50;50,50;50,50;"09/10/20 11:30";CET;6029;301464,50
INFOCLIP;FR0011158823;MLIFC;"Euronext Access Paris";EUR;1,80;1,80;1,80;1,80;"09/10/20 16:30";CET;150;270,00
INFOTEL;FR0000071797;INF;"Euronext Paris";EUR;38,00;38,60;38,00;38,60;"09/10/20 17:35";CET;418;16036,80
INFRABEL;BE6265912038;-;"Euronext Expert Market";EUR;6,12;6,12;6,12;6,12;"02/06/20 11:30";CET;9;55,08
"ING GROEP N.V.";NL0011821202;INGA;"Euronext Amsterdam, Brussels";EUR;6,70;6,779;6,67;6,689;"09/10/20 17:36";CET;17041822;113079691,233
"INGENICO GROUP";FR0000125346;ING;"Euronext Paris";EUR;134,55;135,40;133,35;133,85;"09/10/20 17:35";CET;170577;22889528,80
INMOSUPA;ES0105473005;MLISP;"Euronext Access Paris";EUR;1,62;1,62;1,62;1,62;"06/04/20 00:00";CET;-;-
"FIN.OUEST AFRICAIN";SN0000033192;FOAF;"Euronext Paris";EUR;7,35;7,35;7,35;7,35;"15/06/20 16:30";CET;60;441,00
"INNATE PHARMA";FR0010331421;IPH;"Euronext Paris";EUR;3,24;3,412;3,24;3,398;"09/10/20 17:35";CET;520494;1737491,77
"INNELEC MULTIMEDIA";FR0000064297;INN;"Euronext Paris";EUR;5,08;5,18;5,08;5,18;"09/10/20 16:47";CET;825;4253,10
"INNOVADERMA PLC";GB00BT9PTW34;MLIDP;"Euronext Access Paris";EUR;0,70;0,70;0,70;0,70;"05/09/16 15:00";CET;75;52,50
"INNOVATIVE RFK SPA";IT0005391161;MLIRF;"Euronext Access Paris";EUR;1,65;1,65;1,65;1,65;"17/09/20 16:30";CET;500;825,00
INSTALLUX;FR0000060451;ALLUX;"Euronext Growth Paris";EUR;284,00;290,00;284,00;290,00;"09/10/20 16:30";CET;27;7704,00
INTEGRAGEN;FR0010908723;ALINT;"Euronext Growth Paris";EUR;2,18;2,18;2,17;2,17;"09/10/20 16:50";CET;12157;26381,09
"INTEL CORP";US4581401001;INCO;"Traded not listed Brussels";USD;53,99;53,99;51,66;51,66;"05/10/20 17:35";CET;36;1645,70
IFF;US4595061015;IFF;"Euronext Paris";EUR;124,00;124,00;124,00;124,00;"31/10/19 12:45";CET;300;37200,00
INTERPARFUMS;FR0004024222;ITP;"Euronext Paris";EUR;43,60;43,80;43,10;43,80;"09/10/20 17:35";CET;7658;333496,20
INTERTRUST;NL0010937058;INTER;"Euronext Amsterdam";EUR;14,60;14,78;14,56;14,70;"09/10/20 17:35";CET;12066;176919,22
"INTERVEST OFF-WARE";BE0003746600;INTO;"Euronext Brussels";EUR;23,05;23,40;22,50;22,70;"09/10/20 17:35";CET;40800;931424,50
INTEXA;FR0000064958;ITXT;"Euronext Paris";EUR;3,30;3,30;3,30;3,30;"17/06/20 11:30";CET;253;834,90
INTRASENSE;FR0011179886;ALINS;"Euronext Growth Paris";EUR;0,914;1,315;0,914;1,21;"09/10/20 17:35";CET;6894674;8030392,191
INVENTIVA;FR0013233012;IVA;"Euronext Paris";EUR;11,36;11,48;11,22;11,40;"09/10/20 17:35";CET;21556;244448,12
"INVIBES ADVERTSING";BE0974299316;ALINV;"Euronext Growth Paris";EUR;7,10;7,20;7,10;7,20;"09/10/20 17:03";CET;2;14,30
"IOC HOLDING";BE6200101556;MLIOC;"Euronext Access Paris";EUR;0,266;0,266;0,266;0,266;"28/09/20 16:30";CET;360;95,76
IBA;BE0003766806;IBAB;"Euronext Brussels";EUR;11,46;11,94;11,30;11,78;"09/10/20 17:35";CET;34053;399566,10
"IPOSA PROPERTIES";ES0105417002;MLIPO;"Euronext Access Paris";EUR;18,74;18,74;18,74;18,74;"05/08/19 00:00";CET;-;-
IPSEN;FR0010259150;IPN;"Euronext Paris";EUR;84,90;85,00;83,40;83,40;"09/10/20 17:35";CET;112861;9460268,90
IPSOS;FR0000073298;IPS;"Euronext Paris";EUR;22,05;22,15;21,90;22,00;"09/10/20 17:35";CET;39585;871128,65
"IRISH CONT. GP.";IE00BLP58571;IR5B;"Euronext Dublin";EUR;3,375;3,375;3,315;3,33;"09/10/20 21:00";IST;23285;77760,56
"IRISH RES. PROP.";IE00BJ34P519;IRES;"Euronext Dublin";EUR;1,398;1,404;1,39;1,39;"09/10/20 21:00";IST;265280;370824,386
"IT LINK";FR0000072597;ALITL;"Euronext Growth Paris";EUR;10,75;11,15;10,75;11,10;"09/10/20 16:04";CET;2020;22219,40
"ITALY INNOVAZIONI";IT0005336521;MLITN;"Euronext Access Paris";EUR;8,20;8,20;8,20;8,20;"22/04/20 16:30";CET;52;426,40
ITESOFT;FR0004026151;ITE;"Euronext Paris";EUR;3,14;3,14;3,10;3,10;"09/10/20 17:09";CET;1100;3416,20
IVALIS;FR0010082305;ALIVA;"Euronext Growth Paris";EUR;10,30;10,30;10,30;10,30;"21/07/20 12:44";CET;59;607,70
J.MARTINS,SGPS;PTJMT0AE0001;JMT;"Euronext Lisbon";EUR;14,105;14,49;14,105;14,49;"09/10/20 21:35";BST;534860;7718923,195
"JACQUES BOGART";FR0012872141;JBOG;"Euronext Paris";EUR;9,14;9,20;9,02;9,20;"09/10/20 17:25";CET;2101;19155,72
"JACQUET METALS";FR0000033904;JCQ;"Euronext Paris";EUR;9,74;9,99;9,71;9,99;"09/10/20 17:35";CET;10257;101028,21
"JC DECAUX SA.";FR0000077919;DEC;"Euronext Paris";EUR;15,19;15,39;15,15;15,23;"09/10/20 17:35";CET;146623;2234638,50
"JDE PEET'S";NL0014332678;JDEP;"Euronext Amsterdam";EUR;32,81;33,88;32,81;33,60;"09/10/20 17:35";CET;131266;4403408,59
JENSEN-GROUP;BE0003858751;JEN;"Euronext Brussels";EUR;20,50;20,60;20,30;20,30;"09/10/20 17:37";CET;927;18879,80
"JSA TECHNOLOGY";FR0010680033;MLJSA;"Euronext Access Paris";EUR;0,55;0,55;0,55;0,55;"06/10/20 11:30";CET;440;242,00
"JUST EAT TAKEAWAY";NL0012015705;TKWY;"Euronext Amsterdam";EUR;95,98;96,98;94,46;96,98;"09/10/20 17:35";CET;520789;49984181,74
"KABELWERK EUPEN";BE0049482129;-;"Euronext Expert Market";EUR;425,00;425,00;425,00;425,00;"04/08/15 11:30";CET;22;9350,00
KALRAY;FR0010722819;ALKAL;"Euronext Growth Paris";EUR;19,30;20,50;19,20;20,50;"09/10/20 17:35";CET;10824;211542,40
"KAUFMAN ET BROAD";FR0004007813;KOF;"Euronext Paris";EUR;33,70;34,10;33,30;33,75;"09/10/20 17:35";CET;13763;464854,50
KBC;BE0003565737;KBC;"Euronext Brussels";EUR;45,80;46,44;45,53;45,63;"09/10/20 17:35";CET;725822;33139268,13
"KBC ANCORA";BE0003867844;KBCA;"Euronext Brussels";EUR;28,50;29,00;28,50;28,80;"09/10/20 17:35";CET;28988;836376,92
"KBL EPB - ORD";LU0092281103;-;"Euronext Expert Market";EUR;35,62;35,62;35,62;35,62;"10/03/15 12:00";CET;100;3562,00
"KBL EPB - PRIV";LU0092281442;-;"Euronext Expert Market";EUR;32,10;32,10;32,10;32,10;"26/05/15 12:00";CET;100;3210,00
KENDRION;NL0000852531;KENDR;"Euronext Amsterdam";EUR;16,60;16,74;16,32;16,54;"09/10/20 17:35";CET;11446;189665,12
"KENMARE RESOURCES";IE00BDC5DG00;KMR;"Euronext Dublin";EUR;2,84;2,84;2,79;2,80;"07/10/20 17:07";IST;5660;15915,17
