Name;ISIN;Symbol;Market;"Trading Currency";Open;High;Low;Last;"Last Date/Time";"Time Zone";Volume;Turnover
"JACQUES BOGART";FR0012872141;JBOG;"Euronext Paris";EUR;10.20;10.25;9.82;10.10;"29/12/20 16:29";CET;2911;29342.46
"JACQUET METALS";FR0000033904;JCQ;"Euronext Paris";EUR;14.44;14.50;14.36;14.50;"29/12/20 17:35";CET;32325;468030.86
"JC DECAUX SA.";FR0000077919;DEC;"Euronext Paris";EUR;18.74;18.95;18.64;18.73;"29/12/20 17:35";CET;100752;1889701.66
"JDE PEET'S";NL0014332678;JDEP;"Euronext Amsterdam";EUR;36.74;36.83;36.20;36.26;"29/12/20 17:35";CET;132164;4807923.74
JENSEN-GROUP;BE0003858751;JEN;"Euronext Brussels";EUR;24.50;24.50;24.20;24.20;"29/12/20 15:36";CET;735;17876.40
"Jinhui Shipp Trans";BMG5137R1088;JIN;"Oslo Børs";NOK;3.57;3.65;3.45;3.52;"29/12/20 16:25";CET;331358;1161376.50
"JP Kenny Petroleum";GB00BF2PG875;JPK;"Euronext Growth Oslo";NOK;4.00;4.00;4.00;4.00;"28/12/20 12:33";CET;160;640.00
"JSA TECHNOLOGY";FR0010680033;MLJSA;"Euronext Access Paris";EUR;0.84;0.84;0.84;0.84;"24/12/20 11:30";CET;416;349.44
"JUST EAT TAKEAWAY";NL0012015705;TKWY;"Euronext Amsterdam";EUR;93.12;93.18;90.52;90.52;"29/12/20 17:39";CET;382352;34928248.14
"Jæren Sparebank";NO0010359433;JAREN;"Oslo Børs";NOK;163.00;164.00;163.00;164.00;"29/12/20 15:36";CET;209;34201.00
"KABELWERK EUPEN";BE0049482129;-;"Euronext Expert Market";EUR;425.00;425.00;425.00;425.00;"04/08/15 11:30";CET;22;9350.00
Kahoot!;NO0010823131;KAHOT;"Euronext Growth Oslo";NOK;100.00;104.80;90.00;93.00;"29/12/20 16:29";CET;2871722;275916795.00
Kalera;NO0010874597;KAL;"Euronext Growth Oslo";NOK;34.00;34.00;30.80;32.00;"29/12/20 16:25";CET;419374;13398565.68
KALRAY;FR0010722819;ALKAL;"Euronext Growth Paris";EUR;27.90;29.50;27.00;29.50;"29/12/20 17:35";CET;13928;393016.10
"KAUFMAN ET BROAD";FR0004007813;KOF;"Euronext Paris";EUR;37.90;38.05;37.60;37.60;"29/12/20 17:35";CET;7334;276457.60
KBC;BE0003565737;KBC;"Euronext Brussels";EUR;58.46;58.82;57.70;58.16;"29/12/20 17:35";CET;300848;17501587.24
"KBC ANCORA";BE0003867844;KBCA;"Euronext Brussels";EUR;35.80;35.90;35.26;35.30;"29/12/20 17:35";CET;29916;1060342.46
"KBL EPB - ORD";LU0092281103;-;"Euronext Expert Market";EUR;35.62;35.62;35.62;35.62;"10/03/15 12:00";CET;100;3562.00
"KBL EPB - PRIV";LU0092281442;-;"Euronext Expert Market";EUR;32.10;32.10;32.10;32.10;"26/05/15 12:00";CET;100;3210.00
KENDRION;NL0000852531;KENDR;"Euronext Amsterdam";EUR;17.00;17.00;16.68;17.00;"29/12/20 17:35";CET;5916;100044.10
"KENMARE RESOURCES";IE00BDC5DG00;KMR;"Euronext Dublin";EUR;3.30;3.30;3.24;3.24;"29/12/20 18:30";IST;111;362.34
KERING;FR0000121485;KER;"Euronext Paris";EUR;575.50;579.40;573.30;577.50;"29/12/20 17:35";CET;135269;78079420.10
KERLINK;FR0013156007;ALKLK;"Euronext Growth Paris";EUR;4.18;4.19;3.98;4.10;"29/12/20 17:35";CET;70995;287892.80
"KERRY GROUP PLC";IE0004906560;KRZ;"Euronext Dublin";EUR;120.90;123.00;119.60;123.00;"29/12/20 21:00";IST;186482;22804985.00
KEYRUS;FR0004029411;KEY;"Euronext Paris";EUR;2.95;2.96;2.89;2.89;"29/12/20 17:21";CET;3892;11328.72
"KEYWARE TECH.";BE0003880979;KEYW;"Euronext Brussels";EUR;0.80;0.80;0.80;0.80;"29/12/20 16:21";CET;3335;2668.00
KIADIS;NL0011323407;KDS;"Euronext Amsterdam, Brussels";EUR;5.25;5.27;5.245;5.25;"29/12/20 17:35";CET;286431;1504219.76
Kid;NO0010743545;KID;"Oslo Børs";NOK;97.20;97.40;95.20;96.20;"29/12/20 16:25";CET;39691;3823659.80
"KINEPOLIS GROUP";BE0974274061;KIN;"Euronext Brussels";EUR;34.80;35.45;34.35;34.90;"29/12/20 17:39";CET;57377;2003035.15
"KINGSPAN GROUP PLC";IE0004927939;KRX;"Euronext Dublin";EUR;59.10;60.20;58.40;59.75;"29/12/20 21:00";IST;191135;11393418.95
Kitron;NO0003079709;KIT;"Oslo Børs";NOK;17.56;17.72;17.50;17.70;"29/12/20 16:25";CET;317816;5600031.66
"KKO INTERNATIONAL";FR0013374667;ALKKO;"Euronext Growth Paris, Brussels";EUR;0.176;0.22;0.175;0.18;"29/12/20 17:35";CET;8017321;1548371.67
"Klaveness Combinat";NO0010833262;KCC;"Euronext Expand Oslo";NOK;35.10;35.80;35.00;35.00;"29/12/20 16:20";CET;2807;98682.20
KLEPIERRE;FR0000121964;LI;"Euronext Paris";EUR;18.695;19.25;18.69;18.86;"29/12/20 17:35";CET;966136;18311740.79
KLIMVEST;GB00B19RTX44;ALSIM;"Euronext Growth Paris";EUR;1.00;1.00;1.00;1.00;"12/10/20 16:59";CET;433;433.00
KLM;NL0000009645;-;"Euronext Expert Market";EUR;1.00;1.00;1.00;1.00;"22/12/20 11:30";CET;10;10.00
"Komplett Bank";NO0010694029;KOMP;"Oslo Børs";NOK;8.92;9.07;8.92;9.02;"29/12/20 16:25";CET;96851;869001.78
"Kongsberg Automot";NO0003033102;KOA;"Oslo Børs";NOK;0.3385;0.365;0.332;0.343;"29/12/20 16:29";CET;427741180;149657446.87
"Kongsberg Gruppen";NO0003043309;KOG;"Oslo Børs";NOK;173.40;177.40;173.40;175.40;"29/12/20 16:27";CET;73620;12922267.60
KORIAN;FR0010386334;KORI;"Euronext Paris";EUR;30.54;31.02;30.34;30.80;"29/12/20 17:35";CET;101291;3109235.86
"KPN KON";NL0000009082;KPN;"Euronext Amsterdam";EUR;2.541;2.552;2.521;2.532;"29/12/20 17:36";CET;6799488;17224059.73
"KRAFT BANK";NO0010815103;KRAB;"Euronext Growth Oslo";NOK;13.90;14.00;13.50;13.87;"29/12/20 16:05";CET;34322;478740.73
"KRIEF GROUP";FR0004152700;MLKRI;"Euronext Access Paris";EUR;3.00;3.00;3.00;3.00;"29/12/20 16:30";CET;10;30.00
"KUMULUS VAPE";FR0013419876;MLVAP;"Euronext Access Paris";EUR;6.30;6.30;6.30;6.30;"29/12/20 16:30";CET;114;718.20
L''OREAL;FR0000120321;OR;"Euronext Paris";EUR;310.00;313.10;307.50;312.20;"29/12/20 17:38";CET;265633;82809178.80
"LA FONCIERE VERTE";FR0000039638;LFVE;"Euronext Paris";EUR;111.00;111.00;111.00;111.00;"03/09/20 11:30";CET;1;111.00
"LA PERLA FASHION";NL0012191662;ALPER;"Euronext Growth Paris";EUR;3.82;3.82;3.82;3.82;"29/12/20 09:00";CET;1;3.82
"LACROIX SA";FR0000066607;LACR;"Euronext Paris";EUR;32.90;32.90;32.30;32.30;"29/12/20 17:35";CET;415;13532.00
"LAFARGEHOLCIM LTD";CH0012214059;LHN;"Euronext Paris";EUR;44.10;44.73;44.10;44.41;"29/12/20 17:35";CET;16519;735443.64
"LAGARDERE S.C.A.";FR0000130213;MMB;"Euronext Paris";EUR;21.00;21.36;20.20;20.20;"29/12/20 17:38";CET;136711;2802117.00
LANSON-BCC;FR0004027068;ALLAN;"Euronext Growth Paris";EUR;21.00;21.20;21.00;21.20;"29/12/20 15:00";CET;130;2742.80
LATECOERE;FR0000032278;LAT;"Euronext Paris";EUR;1.99;2.185;1.99;2.145;"29/12/20 17:35";CET;83126;170207.54
LAURENT-PERRIER;FR0006864484;LPE;"Euronext Paris";EUR;76.00;77.40;75.20;76.00;"29/12/20 17:19";CET;544;41565.60
"LAVIDE HOLDING";NL0010545679;LVIDE;"Euronext Amsterdam";EUR;0.37;0.38;0.364;0.37;"29/12/20 16:34";CET;8517;3160.09
LDC;FR0013204336;LOUP;"Euronext Paris";EUR;99.60;100.00;99.00;99.00;"29/12/20 17:35";CET;1522;151057.60
"LE TANNEUR";FR0000075673;ALTAN;"Euronext Growth Paris";EUR;2.80;2.80;2.80;2.80;"29/12/20 15:34";CET;228;638.40
LEASINVEST;BE0003770840;LEAS;"Euronext Brussels";EUR;78.40;78.40;75.00;76.60;"29/12/20 17:35";CET;1752;133813.00
LEBON;FR0000121295;LBON;"Euronext Paris";EUR;77.20;77.60;76.80;77.60;"29/12/20 16:11";CET;115;8855.60
LECTRA;FR0000065484;LSS;"Euronext Paris";EUR;24.70;24.70;24.50;24.70;"29/12/20 17:35";CET;36614;904064.55
LEGRAND;FR0010307819;LR;"Euronext Paris";EUR;74.38;74.50;73.66;73.66;"29/12/20 17:35";CET;269580;19904829.68
"Lerøy Seafood Gp";NO0003096208;LSG;"Oslo Børs";NOK;59.86;61.18;59.62;61.00;"29/12/20 16:29";CET;860012;52161341.08
"LES HOTELS BAVEREZ";FR0007080254;ALLHB;"Euronext Growth Paris";EUR;52.00;52.00;52.00;52.00;"28/12/20 16:30";CET;26;1352.00
LESTQBLANC202212BS;FR0013483401;TBMBT;"Euronext Access Paris";EUR;-;-;-;-;-;CET;-;-
"LEXIBOOK LINGUIST.";FR0000033599;ALLEX;"Euronext Growth Paris";EUR;1.33;1.365;1.32;1.365;"29/12/20 17:35";CET;30223;40440.29
Lifecare;NO0010591191;LIFE;"Euronext Growth Oslo";NOK;4.34;4.40;4.14;4.30;"29/12/20 16:19";CET;948443;4041702.76
"Lillestrøm Spareb";NO0010808405;LSTSB;"Euronext Growth Oslo";NOK;133.00;133.00;131.00;131.00;"29/12/20 13:07";CET;119;15689.00
"LINEDATA SERVICES";FR0004156297;LIN;"Euronext Paris";EUR;28.00;28.20;27.40;28.10;"29/12/20 17:35";CET;1780;49541.90
"Link Mobility Grp";NO0010894231;LINK;"Oslo Børs";NOK;45.30;46.495;45.30;46.08;"29/12/20 16:28";CET;946546;43596868.46
LISGRAFICA;PTLIG0AE0002;LIG;"Euronext Lisbon";EUR;0.011;0.011;0.011;0.011;"28/12/20 21:30";BST;44427;488.70
LISI;FR0000050353;FII;"Euronext Paris";EUR;20.30;20.85;20.20;20.60;"29/12/20 17:37";CET;7911;162912.25
"LITHO FORMAS";PTLIT0AE0005;LIT;"Euronext Access Lisbon";EUR;0.163;0.163;0.163;0.163;"17/12/20 21:30";BST;20;3.26
LLEIDA;ES0105089009;ALLLN;"Euronext Growth Paris";EUR;6.05;6.20;5.80;5.80;"29/12/20 16:45";CET;3258;19372.05
"LNA SANTE";FR0004170017;LNA;"Euronext Paris";EUR;49.50;49.75;49.20;49.75;"29/12/20 17:35";CET;7544;373529.75
"LOCASYSTEM INTL";FR0004155208;MLLOI;"Euronext Access Paris";EUR;3.50;3.50;3.50;3.50;"25/08/17 11:30";CET;1;3.50
"LOGIC INSTRUMENT";FR0000044943;ALLOG;"Euronext Growth Paris";EUR;0.542;0.542;0.50;0.518;"29/12/20 16:06";CET;107056;54068.84
"LOGIS CONFORT";ES0105333001;MLLOG;"Euronext Access Paris";EUR;-;-;-;-;-;CET;-;-
"LOMBARD ET MEDOT";FR0006205019;MLCAC;"Euronext Access Paris";EUR;13.90;13.90;13.90;13.90;"29/12/20 16:30";CET;2;27.80
"LOTUS BAKERIES";BE0003604155;LOTB;"Euronext Brussels";EUR;3650.00;3660.00;3630.00;3660.00;"29/12/20 17:35";CET;49;178910.00
LUCASBOLS;NL0010998878;BOLS;"Euronext Amsterdam";EUR;10.00;10.25;9.96;10.10;"29/12/20 17:35";CET;25955;261426.91
LUCIBEL;FR0011884378;ALUCI;"Euronext Growth Paris";EUR;1.02;1.05;1.005;1.025;"29/12/20 17:29";CET;8963;9200.02
"LUCIBEL BS";FR0013525953;LUCBS;"Euronext Growth Paris";EUR;0.07;0.078;0.0635;0.0744;"29/12/20 16:32";CET;6599;426.38
LUMIBIRD;FR0000038242;LBIRD;"Euronext Paris";EUR;14.30;14.30;14.02;14.02;"29/12/20 17:35";CET;10040;142277.84
LV4S;BE6201089735;MLV4S;"Euronext Access Paris";EUR;6.50;6.50;6.50;6.50;"28/12/20 16:30";CET;35;227.50
LVMH;FR0000121014;MC;"Euronext Paris";EUR;506.90;514.70;506.90;512.80;"29/12/20 17:38";CET;301703;154439045.20
LYSOGENE;FR0013233475;LYS;"Euronext Paris";EUR;2.60;2.94;2.51;2.92;"29/12/20 17:35";CET;715340;1959937.39
M.R.M;FR0000060196;MRM;"Euronext Paris";EUR;0.93;0.93;0.92;0.92;"29/12/20 16:40";CET;18062;16642.66
M2I;FR0013270626;ALMII;"Euronext Growth Paris";EUR;4.22;4.22;3.92;4.20;"29/12/20 17:13";CET;776;3076.36
MADE;FR0010328302;MLMAD;"Euronext Access Paris";EUR;5.80;5.80;5.80;5.80;"29/12/20 11:30";CET;190;1102.00
MADVERTISE;FR0010812230;ALMNG;"Euronext Growth Paris";EUR;0.618;0.636;0.58;0.594;"29/12/20 17:27";CET;78637;48118.88
MAGILLEM;FR0010827741;MLMGL;"Euronext Access Paris";EUR;19.80;19.80;19.80;19.80;"29/12/20 11:30";CET;150;2970.00
Magnora;NO0010187032;MGN;"Oslo Børs";NOK;28.30;28.30;26.50;26.90;"29/12/20 16:27";CET;314428;8530892.30
"Magseis Fairfield";NO0010663669;MSEIS;"Oslo Børs";NOK;3.62;3.62;3.415;3.55;"29/12/20 16:25";CET;1656186;5849351.63
"MAIS.ANTOINE BAUD";FR0000061657;MLMAB;"Euronext Access Paris";EUR;121.00;121.00;121.00;121.00;"07/12/20 11:30";CET;8;968.00
"MAISON CLIO BLUE";FR0011092089;MLCLI;"Euronext Access Paris";EUR;2.06;2.06;2.06;2.06;"28/12/20 11:30";CET;1;2.06
"MAISONS D'AUJOURD";FR0010515742;MLMAI;"Euronext Access Paris";EUR;0.68;0.68;0.68;0.68;"27/11/20 14:33";CET;500;340.00
"MAISONS DU MONDE";FR0013153541;MDM;"Euronext Paris";EUR;15.10;15.22;15.01;15.11;"29/12/20 17:35";CET;46973;709024.21
"MAKHEIA GROUP";FR0000072993;ALMAK;"Euronext Growth Paris";EUR;0.284;0.292;0.276;0.282;"29/12/20 17:35";CET;331742;93494.14
"MAKHEIA GROUP BSA";FR0013525557;MAKBS;"Euronext Growth Paris";EUR;0.115;0.115;0.07;0.07;"29/12/20 17:29";CET;23400;1800.00
"MAKING SCIENCE";ES0105463006;ALMKS;"Euronext Growth Paris";EUR;8.30;8.30;8.30;8.30;"19/09/20 00:00";CET;-;-
"MALIN CORP. PLC";IE00BVGC3741;MLC;"Euronext Growth Dublin";EUR;4.10;4.10;3.94;4.10;"29/12/20 16:41";IST;14196;57940.16
"MALTERIES FCO-BEL.";FR0000030074;MALT;"Euronext Paris";EUR;660.00;660.00;660.00;660.00;"29/12/20 11:30";CET;8;5280.00
"MANITOU BF";FR0000038606;MTU;"Euronext Paris";EUR;24.80;24.85;23.40;24.05;"29/12/20 17:35";CET;34623;841127.70
"MANUTAN INTL";FR0000032302;MAN;"Euronext Paris";EUR;71.60;71.60;71.20;71.40;"29/12/20 17:29";CET;396;28332.20
"MAQ ADMON. URBANAS";ES0105447009;MLMAQ;"Euronext Access Paris";EUR;8.30;8.30;8.30;8.30;"27/01/20 11:30";CET;1;8.30
"MARATHON OIL CORP";US5658491064;MROIL;"Traded not listed Brussels";USD;59.00;-;-;59.00;"03/11/05 00:00";CET;-;-
"MARE NOSTRUM";FR0013400835;ALMAR;"Euronext Growth Paris";EUR;3.10;3.20;3.07;3.08;"29/12/20 17:22";CET;4609;14474.66
MAREL;IS0000000388;MAREL;"Euronext Amsterdam";EUR;4.95;5.12;4.88;5.12;"29/12/20 17:35";CET;20313;102302.91
"MAROC TELECOM";MA0000011488;IAM;"Euronext Paris";EUR;13.30;13.30;13.00;13.20;"29/12/20 17:10";CET;3224;42311.40
MARTIFER;PTMFR0AM0003;MAR;"Euronext Lisbon";EUR;0.382;0.395;0.382;0.392;"29/12/20 22:29";BST;96363;37249.42
MASTRAD;FR0004155687;ALMAS;"Euronext Growth Paris";EUR;0.56;0.56;0.515;0.535;"29/12/20 17:35";CET;393077;210457.71
"MASTRAD BS29";FR0013472446;MASBS;"Euronext Growth Paris";EUR;-;-;-;-;-;CET;-;-
"MAUNA KEA TECH";FR0010609263;MKEA;"Euronext Paris";EUR;1.368;1.374;1.324;1.334;"29/12/20 17:35";CET;131330;176370.25
MAURAGE;BE0011844108;-;"Euronext Expert Market";EUR;350.00;350.00;350.00;350.00;"10/07/18 11:30";CET;63;22050.00
"MAUREL ET PROM";FR0000051070;MAU;"Euronext Paris";EUR;1.72;1.732;1.706;1.714;"29/12/20 17:35";CET;103122;177359.29
MBWS;FR0000060873;MBWS;"Euronext Paris";EUR;1.33;1.53;1.33;1.53;"29/12/20 17:35";CET;58626;83510.83
"MBWS BSA 2022";FR0013404944;MBWBT;"Euronext Paris";EUR;0.027;0.027;0.027;0.027;"29/12/20 17:09";CET;487;13.15
"MBWS BSAR 2023";FR0013066313;MBWSZ;"Euronext Paris";EUR;0.025;0.025;0.025;0.025;"28/12/20 09:04";CET;8601;215.03
"MBZ (Gen-Jce)";BE0010342609;-;"Euronext Expert Market";EUR;124.50;124.50;124.50;124.50;"01/09/15 11:30";CET;7;871.50
"MCPHY ENERGY";FR0011742329;MCPHY;"Euronext Paris";EUR;34.85;35.25;32.10;32.95;"29/12/20 17:35";CET;238371;7968671.15
MDXHEALTH;BE0003844611;MDXH;"Euronext Brussels";EUR;0.882;0.882;0.871;0.871;"29/12/20 17:29";CET;45770;40137.92
"MECELEC COMPOSITES";FR0000061244;ALMEC;"Euronext Growth Paris";EUR;1.845;1.87;1.845;1.86;"29/12/20 17:29";CET;2151;3997.25
MECHELEN;BE0101614551;-;"Euronext Expert Market";EUR;35.40;35.40;35.40;35.40;"10/03/20 11:30";CET;2;70.80
"MEDIA 6";FR0000064404;EDI;"Euronext Paris";EUR;10.30;10.80;9.50;9.60;"29/12/20 10:50";CET;1370;14046.20
"MEDIA CAPITAL";PTGMC0AM0003;MCP;"Euronext Lisbon";EUR;2.00;2.00;2.00;2.00;"22/12/20 16:30";BST;4;8.00
"MEDIA LAB";IT0005324105;MLLAB;"Euronext Access Paris";EUR;2.10;2.10;2.10;2.10;"23/12/20 16:30";CET;4100;8610.00
"MEDIA MAKER";IT0005380438;ALKER;"Euronext Growth Paris";EUR;10.10;10.10;10.10;10.10;"22/12/20 13:43";CET;200;2020.00
MEDIANTECHNOLOGIES;FR0011049824;ALMDT;"Euronext Growth Paris";EUR;7.00;7.00;6.76;6.80;"29/12/20 17:35";CET;21660;148889.02
MEDINCELL;FR0004065605;MEDCL;"Euronext Paris";EUR;9.80;10.30;9.64;10.25;"29/12/20 17:35";CET;36994;368745.92
"MEDIOCREDITO EUROP";IT0004844848;MLMCE;"Euronext Access Paris";EUR;4.30;4.30;4.30;4.30;"28/11/12 10:24";CET;100;430.00
Medistim;NO0010159684;MEDI;"Oslo Børs";NOK;249.00;255.00;248.00;255.00;"29/12/20 16:25";CET;5548;1406645.00
MELEXIS;BE0165385973;MELE;"Euronext Brussels";EUR;80.50;81.15;80.35;80.80;"29/12/20 17:35";CET;21608;1745531.75
"Melhus Sparebank";NO0006001908;MELG;"Oslo Børs";NOK;146.00;147.00;145.00;147.00;"29/12/20 16:18";CET;1050;153096.00
MELTWATER;NL00150003D3;MWTR;"Euronext Growth Oslo";NOK;53.00;53.00;48.50;51.60;"29/12/20 16:25";CET;241570;12482954.91
"MEMSCAP REGPT";FR0010298620;MEMS;"Euronext Paris";EUR;1.345;1.345;1.215;1.27;"29/12/20 17:35";CET;125748;158121.84
"Mercell Holding";NO0010307143;MRCEL;"Euronext Growth Oslo";NOK;10.998;10.998;10.25;10.482;"29/12/20 16:25";CET;855547;8931957.29
MERCIALYS;FR0010241638;MERY;"Euronext Paris";EUR;7.23;7.54;7.23;7.47;"29/12/20 17:35";CET;478295;3569517.41
"MERCK AND CO INC";US58933Y1055;MRK;"Euronext Paris";EUR;68.00;68.00;66.00;66.60;"29/12/20 17:35";CET;1488;99045.40
"MERLIN PROPERTIES";ES0105025003;MRL;"Euronext Lisbon";EUR;7.80;7.80;7.80;7.80;"29/12/20 14:06";BST;4;31.20
MERSEN;FR0000039620;MRN;"Euronext Paris";EUR;25.35;25.50;24.90;25.20;"29/12/20 17:35";CET;23106;581009.60
"MESSER BELGIUM";BE0003222214;-;"Euronext Expert Market";EUR;-;-;-;-;-;CET;-;-
"METABOLIC EX BSA21";FR0013483534;METBS;"Euronext Growth Paris";EUR;0.05;0.055;0.0458;0.055;"29/12/20 14:52";CET;59638;3171.01
"METABOLIC EXPLORER";FR0004177046;METEX;"Euronext Paris";EUR;2.48;2.51;2.36;2.40;"29/12/20 17:35";CET;114310;277543.74
"METALEN GALLER";BE0038785821;-;"Euronext Expert Market";EUR;400.00;400.00;400.00;400.00;"20/10/15 11:30";CET;515;206000.00
METALLIANCE;FR0010492181;MLETA;"Euronext Access Paris";EUR;19.80;19.80;19.80;19.80;"09/12/20 11:30";CET;10;198.00
METHANOR;FR0011217710;ALMET;"Euronext Growth Paris";EUR;4.96;4.96;4.90;4.96;"29/12/20 16:46";CET;1118;5501.12
"METHORIOS CAPITAL";IT0004615396;ALMTH;"Euronext Growth Paris";EUR;0.03;0.03;0.03;0.03;"03/10/16 09:00";CET;1;0.03
"METRICS IN BALANCE";BE0974328602;MLMIB;"Euronext Access Paris";EUR;3.38;3.38;3.38;3.38;"28/12/20 16:30";CET;3000;10140.00
"METROPOLE TV";FR0000053225;MMT;"Euronext Paris";EUR;13.58;13.80;13.06;13.52;"29/12/20 17:35";CET;215030;2884257.96
"MG INTERNATIONAL";FR0010204453;ALMGI;"Euronext Growth Paris";EUR;4.36;4.36;4.34;4.34;"29/12/20 16:30";CET;1720;7484.80
"MGI DIGITAL GRAPHI";FR0010353888;ALMDG;"Euronext Growth Paris";EUR;49.10;49.45;48.20;48.70;"29/12/20 17:35";CET;4097;200969.50
MICHELIN;FR0000121261;ML;"Euronext Paris";EUR;106.85;107.25;106.05;106.30;"29/12/20 17:38";CET;205207;21849435.10
MICROPOLE;FR0000077570;MUN;"Euronext Paris";EUR;1.23;1.245;1.22;1.24;"29/12/20 17:05";CET;52535;64794.53
MICROSKIN;GB00BF553726;MLSKN;"Euronext Access Paris";EUR;0.03;0.03;0.03;0.03;"08/06/17 15:00";CET;10000;300.00
"MICROSOFT CORP SPL";US5949181045;MSF;"Traded not listed Brussels";USD;210.10;227.00;210.10;227.00;"29/12/20 15:40";CET;198;44337.40
"MICROWAVE VISION";FR0004058949;ALMIC;"Euronext Growth Paris";EUR;25.10;25.30;25.10;25.30;"29/12/20 16:06";CET;865;21761.00
"MICS PARTNERS";BE0010610377;-;"Euronext Expert Market";EUR;-;-;-;-;-;CET;-;-
"MIGUET ET ASSOCIES";FR0010500363;MLNMA;"Euronext Access Paris";EUR;2.20;2.20;2.20;2.20;"29/12/20 16:30";CET;500;1100.00
MIKO;BE0003731453;MIKO;"Euronext Brussels";EUR;98.50;98.50;98.50;98.50;"29/12/20 16:30";CET;24;2364.00
MILIBOO;FR0013053535;ALMLB;"Euronext Growth Paris";EUR;3.83;3.83;3.70;3.75;"29/12/20 16:45";CET;7486;28041.18
"MINCON GROUP PLC";IE00BD64C665;MIO;"Euronext Growth Dublin";EUR;1.15;1.15;1.12;1.12;"29/12/20 20:11";IST;335;375.35
MINT;FR0004172450;ALBUD;"Euronext Growth Paris";EUR;9.89;9.89;9.81;9.82;"29/12/20 17:35";CET;5741;56480.60
"MINT BS";FR0013307329;BUDBS;"Euronext Growth Paris";EUR;0.53;0.53;0.53;0.53;"29/12/20 17:01";CET;401;212.53
"Mintra Holding";NO0010895022;MNTR;"Euronext Growth Oslo";NOK;7.25;7.68;7.25;7.60;"29/12/20 16:28";CET;592894;4438245.70
MITHRA;BE0974283153;MITRA;"Euronext Brussels";EUR;20.20;20.20;19.66;19.88;"29/12/20 17:35";CET;32073;637716.03
"MKB Nedsense";NL0009312842;NEDSE;"Euronext Amsterdam";EUR;0.146;0.148;0.145;0.148;"29/12/20 17:09";CET;25734;3736.47
MLD;FR0013268067;MLAMY;"Euronext Access Paris";EUR;3.60;3.60;3.60;3.60;"19/01/18 14:38";CET;6600;23760.00
MND;FR0011584549;ALMND;"Euronext Growth Paris";EUR;0.119;0.121;0.118;0.1182;"29/12/20 17:35";CET;872759;103810.10
"MONCEY (FIN.) NOM.";FR0000076986;MONC;"Euronext Paris";EUR;4420.00;4420.00;4420.00;4420.00;"24/12/20 11:30";CET;3;13260.00
MONFINANCIER;FR0010882886;MLMON;"Euronext Access Paris";EUR;0.24;0.24;0.24;0.24;"29/12/20 11:30";CET;2000;480.00
"MONTEA C.V.A.";BE0003853703;MONT;"Euronext Brussels, Paris";EUR;92.40;94.90;92.40;94.30;"29/12/20 17:35";CET;4552;428065.60
"MONUMENTAL RES";PTMNN0AE0006;MLMR;"Euronext Access Lisbon";EUR;-;-;-;-;-;BST;-;-
MOPOLI;NL0000488153;MOP;"Euronext Brussels";EUR;290.00;290.00;290.00;290.00;"05/06/20 16:30";CET;20;5800.00
"MOPOLI FOND";NL0000488161;MOPF;"Euronext Brussels";EUR;7800.00;7800.00;7800.00;7800.00;"29/10/20 11:30";CET;1;7800.00
"MOREFIELD GROUP";CWN814651014;MORE;"Euronext Amsterdam";EUR;0.234;0.24;0.232;0.24;"28/12/20 14:21";CET;11100;2578.75
"MOTA ENGIL";PTMEN0AE0005;EGL;"Euronext Lisbon";EUR;1.396;1.404;1.368;1.372;"29/12/20 22:35";BST;1025566;1415534.71
MOULINVEST;FR0011033083;ALMOU;"Euronext Growth Paris";EUR;10.70;11.40;10.70;11.40;"29/12/20 17:24";CET;8513;94076.65
"MOURY CONSTRUCT";BE0003602134;MOUR;"Euronext Brussels";EUR;188.00;188.00;188.00;188.00;"29/12/20 14:47";CET;10;1880.00
Mowi;NO0003054108;MOWI;"Oslo Børs";NOK;187.25;192.55;187.25;190.55;"29/12/20 16:25";CET;1175381;224086346.70
"MPC Container Ship";NO0010791353;MPCC;"Oslo Børs";NOK;6.30;6.30;5.90;5.94;"29/12/20 16:25";CET;4963792;29987329.10
"MR BRICOLAGE";FR0004034320;ALMRB;"Euronext Growth Paris";EUR;9.20;9.30;9.05;9.25;"29/12/20 14:09";CET;1423;13141.65
MRE-III.P-5.SOCIMI;ES0105412003;MLMRE;"Euronext Access Paris";EUR;-;-;-;1.27;"12/07/19 00:00";CET;-;-
"MTD FINANCE";FR0010518936;MLMTD;"Euronext Access Paris";EUR;5.88;5.88;5.88;5.88;"22/12/15 15:00";CET;17;99.96
MULANN;FR0012990968;MLMUL;"Euronext Access Paris";EUR;0.0445;0.0445;0.0445;0.0445;"11/09/20 16:30";CET;3296;146.67
"MULTI 24";PTMUS0AM0018;MLM24;"Euronext Access Lisbon";EUR;-;-;-;-;-;BST;-;-
Multiconsult;NO0010734338;MULTI;"Oslo Børs";NOK;128.00;129.00;126.00;128.00;"29/12/20 16:25";CET;19112;2437635.00
MULTIMICROCLOUD;FR0013230067;MLMMC;"Euronext Access Paris";EUR;0.34;0.34;0.34;0.34;"21/12/20 11:30";CET;2500;850.00
"MUNCHENER RUCKVERS";DE0008430026;MEURV;"Traded not listed Brussels";EUR;238.80;243.60;232.90;233.20;"21/12/20 12:29";CET;332;77577.00
MUNIC;FR0013462231;ALMUN;"Euronext Growth Paris";EUR;4.80;4.80;4.45;4.66;"29/12/20 17:35";CET;48423;222478.64
