Name,ISIN,Symbol,Market,Trading Currency,Open,High,Low,Last,Last Date/Time,Time Zone,Volume,Turnover
1000MERCIS,FR0010285965,ALMIL,Euronext Growth Paris,EUR,17.8,17.8,17.3,17.3,10.07.2020 16:18,CET,369,6458.3
2CRSI,FR0013341781,2CRSI,Euronext Paris,EUR,4.125,4.16,3.84,3.87,10.07.2020 17:35,CET,73218,289046.29
A TOUTE VITESSE,FR0010050773,MLATV,Euronext Access Paris,EUR,1.48,1.48,1.35,1.35,13.11.2019 16:53,CET,378,521.87
A.S.T. GROUPE,FR0000076887,ASP,Euronext Paris,EUR,2.7,2.75,2.69,2.75,10.07.2020 16:40,CET,2253,6174.77
AALBERTS NV,NL0000852564,AALB,Euronext Amsterdam,EUR,28.9,29.5,28.5,29.39,10.07.2020 17:35,CET,196400,5742721.79
AB INBEV,BE0974293251,ABI,Euronext Brussels,EUR,44.925,47.18,44.81,47.18,10.07.2020 17:35,CET,2190297,101655680.99
AB SCIENCE,FR0010557264,AB,Euronext Paris,EUR,8.72,8.75,8.48,8.56,10.07.2020 17:35,CET,118456,1018986.47
ABATTOIR,BE0946377455,-,Euronext Expert Market,EUR,47.7,47.7,47.7,47.7,24.01.2017 11:30,CET,500,23850
ABBEY PLC,IE0000020408,DOY,Euronext Growth Dublin,EUR,14.7,14.7,14.7,14.7,07.07.2020 17:30,UTC,1,14.7
ABC ARBITRAGE,FR0004040608,ABCA,Euronext Paris,EUR,7.01,7.02,6.94,7.02,10.07.2020 17:38,CET,15001,104893.56
ABEO,FR0013185857,ABEO,Euronext Paris,EUR,7.26,7.4,7.2,7.22,10.07.2020 16:20,CET,851,6203.22
ABIONYX PHARMA,FR0012616852,ABNX,Euronext Paris,EUR,0.778,0.778,0.723,0.751,10.07.2020 17:35,CET,221004,165843.4
ABIVAX,FR0012333284,ABVX,Euronext Paris,EUR,22.3,24,22.15,23.2,10.07.2020 17:35,CET,52923,1230186.05
ABN AMRO BANK N.V.,NL0011540547,ABN,Euronext Amsterdam,EUR,7.7,8.106,7.65,8.082,10.07.2020 17:38,CET,3483662,27651279.94
ABO GROUP,BE0974278104,ABO,Euronext Brussels,EUR,2.28,2.28,2.28,2.28,06.07.2020 11:30,CET,30,68.4
ACACIA PHARMA,GB00BYWF9Y76,ACPH,Euronext Brussels,EUR,2.835,2.87,2.78,2.835,10.07.2020 17:35,CET,114846,324170.84
ACANTHE DEV.,FR0000064602,ACAN,Euronext Paris,EUR,0.42,0.42,0.42,0.42,10.07.2020 10:52,CET,240,100.8
ACCELL GROUP,NL0009767532,ACCEL,Euronext Amsterdam,EUR,20.55,20.7,20.05,20.25,10.07.2020 17:35,CET,83466,1693654.45
ACCENTIS,BE0003696102,ACCB,Euronext Brussels,EUR,0.0495,0.0495,0.0495,0.0495,09.07.2020 11:04,CET,70729,3501.09
ACCOR,FR0000120404,AC,Euronext Paris,EUR,23.67,24.13,23.33,24.13,10.07.2020 17:36,CET,993828,23675781.65
ACCSYS,GB00BQQFX454,AXS,Euronext Amsterdam,EUR,1.005,1.01,1,1,10.07.2020 17:35,CET,117757,118191.88
ACHETER-LOUER.FR,FR0010493510,ALALO,Euronext Growth Paris,EUR,0.0247,0.0249,0.0238,0.0241,10.07.2020 17:29,CET,2404166,58178.12
ACKERMANS V.HAAREN,BE0003764785,ACKB,Euronext Brussels,EUR,112.6,113.6,111.5,113.2,10.07.2020 17:35,CET,29342,3302956.1
ACTEOS,FR0000076861,EOS,Euronext Paris,EUR,1.185,1.19,1.175,1.19,10.07.2020 16:50,CET,2839,3357.68
ACTIA GROUP,FR0000076655,ATI,Euronext Paris,EUR,2.215,2.26,2.215,2.26,10.07.2020 17:35,CET,992,2217.66
ACTIPLAY (GROUPE),FR0011038348,ALACT,Euronext Growth Paris,EUR,0.746,0.902,0.706,0.742,10.07.2020 17:35,CET,714453,581211.07
ACTIVIUM GROUP,FR0010979377,MLACT,Euronext Access Paris,EUR,1.58,1.58,1.58,1.58,06.07.2020 13:58,CET,10,15.8
ACVLHO,BE0010012210,-,Euronext Expert Market,EUR,4500.01,4500.01,4500.01,4500.01,07.07.2015 11:30,CET,3,13500.03
ADA,FR0000053076,ALADA,Euronext Growth Paris,EUR,8.9,8.95,8.7,8.7,10.07.2020 12:41,CET,316,2778.15
ADC SIIC,BE0974269012,ALDV,Euronext Paris,EUR,0.094,0.094,0.094,0.094,06.07.2020 11:30,CET,10000,940
ADEUNIS,FR0013284627,ALARF,Euronext Growth Paris,EUR,2.94,2.98,2.81,2.95,10.07.2020 17:35,CET,13630,39710.66
ADL PARTNER,FR0000062978,ALP,Euronext Paris,EUR,9.92,9.94,9.56,9.94,10.07.2020 17:24,CET,1174,11439.22
ADOCIA,FR0011184241,ADOC,Euronext Paris,EUR,8.3,8.3,8.22,8.22,10.07.2020 17:35,CET,3946,32496.91
ADOMOS,FR0013247244,ALADO,Euronext Growth Paris,EUR,0.439,0.439,0.422,0.438,10.07.2020 17:28,CET,5582,2408.88
ADP,FR0010340141,ADP,Euronext Paris,EUR,90.05,92.75,89.6,92.75,10.07.2020 17:35,CET,86860,7938817.75
ADTHINK,FR0010457531,ALADM,Euronext Growth Paris,EUR,0.64,0.64,0.612,0.616,10.07.2020 15:27,CET,15329,9499.3
ADUX,FR0012821890,ADUX,Euronext Paris,EUR,1.51,1.51,1.48,1.48,10.07.2020 15:55,CET,1013,1523.42
ADVENIS,FR0004152874,ADV,Euronext Paris,EUR,1.13,1.35,1.13,1.18,10.07.2020 13:54,CET,8761,10984.89
ADVICENNE,FR0013296746,ADVIC,"Euronext Paris, Brussels",EUR,6.7,7.3,6.7,7,10.07.2020 17:19,CET,11174,78822.42
ADVINI,FR0000053043,ADVI,Euronext Paris,EUR,19.8,19.8,19.5,19.5,10.07.2020 14:32,CET,13,254.4
ADYEN,NL0012969182,ADYEN,Euronext Amsterdam,EUR,1402.5,1403,1366.5,1379.5,10.07.2020 17:35,CET,80216,111014903
AEDIFICA,BE0003851681,AED,"Euronext Brussels, Amsterdam",EUR,96.6,98.3,95.9,98,10.07.2020 17:35,CET,39237,3816387.1
AEGON,NL0000303709,AGN,Euronext Amsterdam,EUR,2.67,2.763,2.651,2.754,10.07.2020 17:35,CET,10760792,29188249.24
AERKOMM INC,US00774B2088,AKOM,Euronext Paris,EUR,11,11,11,11,10.07.2020 09:00,CET,1,11
AG3I,FR0011908045,MLAGI,Euronext Access Paris,EUR,3.46,3.46,3.46,3.46,08.11.2019 16:30,CET,2,6.92
AGARTHA REAL EST,ES0105422002,MLAGA,Euronext Access Paris,EUR,-,-,-,1.56,22.07.2019 00:00,CET,-,-
AGEAS,BE0974264930,AGS,Euronext Brussels,EUR,33.01,33.82,32.73,33.82,10.07.2020 17:35,CET,477534,15934820.58
AGENCE MARIT MINNE,BE0024915838,-,Euronext Expert Market,EUR,-,-,-,-,-,CET,-,-
AGFA-GEVAERT,BE0003755692,AGFB,Euronext Brussels,EUR,3.66,3.7,3.625,3.64,10.07.2020 17:35,CET,131428,480455.62
AGP MALAGA SOCIMI,ES0105478004,MLAGP,Euronext Access Paris,EUR,2.93,2.93,2.93,2.93,18.06.2020 00:00,CET,-,-
AGRIPOWER,FR0013452281,ALAGP,Euronext Growth Paris,EUR,9.3,9.6,8.9,9.06,10.07.2020 17:21,CET,7043,65040.48
AGROGENERATION,FR0010641449,ALAGR,Euronext Growth Paris,EUR,0.079,0.0816,0.0778,0.0802,10.07.2020 17:26,CET,124171,9769.59
AGTA RECORD,CH0008853209,AGTA,Euronext Paris,EUR,69,69,69,69,10.07.2020 17:35,CET,12,828
AGUAS DA CURIA,PTCUR0AP0000,CUR,Euronext Access Lisbon,EUR,1.17,1.17,1.17,1.17,06.09.2017 20:30,BST,32,37.44
AHOLD DEL,NL0011794037,AD,"Euronext Amsterdam, Brussels",EUR,24.03,24.53,24,24.48,10.07.2020 17:38,CET,2599460,63435273.62
AIB GROUP PLC,IE00BF0L3536,A5G,Euronext Dublin,EUR,1.077,1.12,1.073,1.109,10.07.2020 17:30,UTC,2382237,2617026.59
AIR FRANCE -KLM,FR0000031122,AF,"Euronext Paris, Amsterdam",EUR,3.94,4.049,3.91,4.026,10.07.2020 17:35,CET,2676165,10720649
AIR LIQUIDE,FR0000120073,AI,Euronext Paris,EUR,131.85,135.65,131.7,135,10.07.2020 17:38,CET,988670,133139062.75
AIR MARINE,FR0013285103,MLAIM,Euronext Access Paris,EUR,2.38,2.4,2.38,2.4,10.07.2020 16:30,CET,11,26.2
AIRBUS,NL0000235190,AIR,Euronext Paris,EUR,62.22,65.81,62.02,65.45,10.07.2020 17:35,CET,2412795,155587280.04
AJAX,NL0000018034,AJAX,Euronext Amsterdam,EUR,15.44,15.58,15.2,15.24,10.07.2020 17:35,CET,355,5425.74
AKKA TECHNOLOGIES,FR0004180537,AKA,"Euronext Paris, Brussels",EUR,24.4,25.15,23.45,24.85,10.07.2020 17:35,CET,75847,1834587.35
AKWEL,FR0000053027,AKW,Euronext Paris,EUR,13.84,14,13.8,13.82,10.07.2020 17:35,CET,3064,42574.52
AKZO NOBEL,NL0013267909,AKZA,Euronext Amsterdam,EUR,81.48,81.86,80.68,80.82,10.07.2020 17:36,CET,647004,52429213.64
ALBIOMA,FR0000060402,ABIO,Euronext Paris,EUR,39.4,40.25,38.9,39.95,10.07.2020 17:35,CET,58164,2313494.05
ALD,FR0013258662,ALD,Euronext Paris,EUR,8.5,8.67,8.46,8.61,10.07.2020 17:36,CET,90142,773417.13
ALES GROUPE,FR0000054652,ALPHY,Euronext Growth Paris,EUR,1.18,1.2,1.18,1.18,29.06.2020 16:07,CET,1401,1671.18
ALFEN,NL0012817175,ALFEN,Euronext Amsterdam,EUR,41.2,41.45,39.1,39.95,10.07.2020 17:35,CET,231115,9288432.05
ALIAXIS,BE0941243520,-,Euronext Expert Market,EUR,16.4,16.4,16.4,16.4,07.07.2020 11:30,CET,1000,16400
ALPES (COMPAGNIE),FR0000053324,CDA,Euronext Paris,EUR,17.04,17.06,16.72,17,10.07.2020 17:35,CET,19105,323066.34
ALPHA MOS,FR0013421286,ALM,Euronext Paris,EUR,1.47,1.47,1.4,1.46,10.07.2020 10:27,CET,420,601.4
ALSTOM,FR0010220475,ALO,Euronext Paris,EUR,42,44.04,41.98,44.04,10.07.2020 17:36,CET,784802,34311275.69
ALTAMIR,FR0000053837,LTA,Euronext Paris,EUR,15.058,15.3,15,15,10.07.2020 17:35,CET,2191,33096.72
ALTAREA,FR0000033219,ALTA,Euronext Paris,EUR,120.4,122.4,119.2,120.4,10.07.2020 17:35,CET,6618,796928.8
ALTAREIT,FR0000039216,AREIT,Euronext Paris,EUR,505,505,505,505,10.07.2020 11:30,CET,1,505
ALTEN,FR0000071946,ATE,Euronext Paris,EUR,67.4,69.8,66.35,69.6,10.07.2020 17:35,CET,102724,7022761.6
ALTICE EUROPE B,NL0011333760,ATCB,Euronext Amsterdam,EUR,3.555,3.615,3.5,3.61,10.07.2020 17:35,CET,55854,198366.44
ALTICE EUROPE N.V.,NL0011333752,ATC,Euronext Amsterdam,EUR,3.56,3.612,3.49,3.597,10.07.2020 17:35,CET,3760728,13400907.2
ALTRI SGPS,PTALT0AE0002,ALTR,Euronext Lisbon,EUR,4.15,4.284,4.14,4.276,10.07.2020 21:35,BST,393897,1670892.46
ALTUR INVEST.,FR0010395681,ALTUR,Euronext Paris,EUR,4.48,4.48,4.48,4.48,10.07.2020 09:00,CET,1,4.48
ALUMEXX N.V.,NL0012194724,ALX,Euronext Amsterdam,EUR,0.431,0.444,0.424,0.44,10.07.2020 16:48,CET,15363,6620.02
ALVEEN,FR0013253812,MLALV,Euronext Access Paris,EUR,0.23,0.23,0.23,0.23,18.05.2020 16:30,CET,100,23
AMATHEON AGRI,NL0010273694,MLAAH,Euronext Access Paris,EUR,0.038,0.038,0.038,0.038,10.07.2020 11:30,CET,501,19.04
AMG,NL0000888691,AMG,Euronext Amsterdam,EUR,15.525,15.905,15.345,15.905,10.07.2020 17:35,CET,158055,2462520.09
AMOEBA,FR0011051598,AMEBA,Euronext Paris,EUR,2.82,2.95,2.795,2.85,10.07.2020 17:35,CET,272515,786452.59
AMPLITUDE SURGICAL,FR0012789667,AMPLI,Euronext Paris,EUR,1.555,1.6,1.55,1.55,10.07.2020 17:35,CET,32920,51895.17
AMRYT PHARMA PLC,GB00BKLTQ412,AYP,Euronext Growth Dublin,EUR,-,-,-,-,-,UTC,-,-
AMSTERDAM COMMOD.,NL0000313286,ACOMO,Euronext Amsterdam,EUR,18.8,19.04,18.8,19,10.07.2020 17:35,CET,21003,398837.02
AMUNDI,FR0004125920,AMUN,Euronext Paris,EUR,69.6,70.4,69.2,69.85,10.07.2020 17:35,CET,180417,12603916.6
AND INTERNATIONAL,NL0000430106,AND,Euronext Amsterdam,EUR,1.36,1.4,1.34,1.4,10.07.2020 17:35,CET,3298,4493.05
ANEVIA,FR0011910652,ALANV,Euronext Growth Paris,EUR,2.37,2.4,2.37,2.4,10.07.2020 16:18,CET,941,2254.13
ANEVIA BSA 2018,FR0013391182,ANVBS,Euronext Growth Paris,EUR,-,-,-,-,-,CET,-,-
ANEVIA BSA A,FR0013469301,ANVBU,Euronext Growth Paris,EUR,0.0121,0.0121,0.0121,0.0121,06.07.2020 09:00,CET,670,8.11
ANEVIA BSA B,FR0013469319,ANVBV,Euronext Growth Paris,EUR,-,-,-,-,-,CET,-,-
ANS ROCOUR,BE0003243426,-,Euronext Expert Market,EUR,89.3,89.3,89.3,89.3,21.02.2017 11:30,CET,31,2768.3
ANTALIS,FR0013258589,ANTA,Euronext Paris,EUR,0.83,0.978,0.81,0.888,10.07.2020 17:35,CET,124995,107900.85
ANTARES CERT,BE0003676872,ANT,Euronext Brussels,EUR,41.1,41.1,41.1,41.1,10.07.2020 16:30,CET,94,3863.4
ANTEVENIO,ES0109429037,ALANT,Euronext Growth Paris,EUR,7.2,7.2,7.2,7.2,10.07.2020 17:29,CET,12,86.4
APERAM,LU0569974404,APAM,"Euronext Amsterdam, Brussels, Paris",EUR,24.75,25.03,24.27,24.75,10.07.2020 17:35,CET,299967,7392904.53
APPLEGREEN PLC,IE00BXC8D038,APGN,Euronext Growth Dublin,EUR,3.74,3.8,3.68,3.8,10.07.2020 17:30,UTC,17352,64361.86
AQUILA,FR0010340711,ALAQU,Euronext Growth Paris,EUR,6,6,6,6,09.07.2020 11:30,CET,40,240
ARCADIS,NL0006237562,ARCAD,Euronext Amsterdam,EUR,16.09,16.17,15.65,16.17,10.07.2020 17:35,CET,91138,1456371.93
ARCELOR MITT LUX,LU0006047129,-,Euronext Expert Market,EUR,-,-,-,-,-,CET,-,-
ARCELORMITT SCHIFF,LU0006067663,-,Euronext Expert Market,EUR,1.08,1.08,1.08,1.08,21.05.2019 11:30,CET,20,21.6
ARCELORMITTAL SA,LU1598757687,MT,"Euronext Amsterdam, Paris",EUR,9.45,9.9,9.382,9.9,10.07.2020 17:37,CET,5735777,55523920.91
ARCHOS,FR0000182479,JXR,Euronext Paris,EUR,0.0403,0.041,0.0399,0.0401,10.07.2020 17:35,CET,947897,38129.45
ARCURE,FR0013398997,ALCUR,Euronext Growth Paris,EUR,2.75,2.86,2.66,2.71,10.07.2020 16:54,CET,868,2386.85
ARDOIN ST AMAND A,FR0005057635,MLARD,Euronext Access Paris,EUR,90.5,90.5,90.5,90.5,10.06.2020 11:30,CET,150,13575
ARDOIN ST AMAND B,FR0004070795,ARDO,Euronext Access Paris,EUR,80,80,80,80,07.09.2016 15:30,CET,4,320
ARGAN,FR0010481960,ARG,Euronext Paris,EUR,84.6,85.4,83.6,84.6,10.07.2020 17:35,CET,1374,115968.4
ARGENX SE,NL0010832176,ARGX,Euronext Brussels,EUR,222.8,227.8,221.6,223,10.07.2020 17:35,CET,63214,14176334.8
ARKEMA,FR0010313833,AKE,Euronext Paris,EUR,85.32,87.34,85.06,87.08,10.07.2020 17:35,CET,188428,16338245.8
ARKIMEDES FONDS,BE0945331669,-,Euronext Expert Market,EUR,3.4,3.4,3.4,3.4,02.06.2020 11:30,CET,40,136
ARMA,BE0051300847,-,Euronext Expert Market,EUR,-,-,-,-,-,CET,-,-
ARTEA,FR0012185536,ARTE,Euronext Paris,EUR,10.5,10.5,10.5,10.5,10.07.2020 09:00,CET,1,10.5
ARTEFACT,FR0000079683,ALATF,Euronext Growth Paris,EUR,1.415,1.53,1.4,1.48,10.07.2020 17:35,CET,147794,217863.69
ARTMARKET COM,FR0000074783,PRC,Euronext Paris,EUR,8.12,8.12,7.94,8.1,10.07.2020 17:21,CET,2160,17386.02
ARTOIS NOM.,FR0000076952,ARTO,Euronext Paris,EUR,3540,3540,3540,3540,10.07.2020 11:30,CET,1,3540
ARYZTA AG,CH0043238366,YZA,Euronext Dublin,EUR,0.404,0.404,0.3934,0.4012,10.07.2020 17:18,UTC,64787,25844.39
ASCENCIO,BE0003856730,ASC,Euronext Brussels,EUR,46.85,47.25,46.8,47.25,10.07.2020 17:35,CET,1125,53028.15
ASHLER ET MANSON,FR0012968485,MLAEM,Euronext Access Paris,EUR,1.64,1.64,1.64,1.64,02.07.2020 11:30,CET,3,4.92
ASIT,BE0974289218,ASIT,"Euronext Brussels, Paris",EUR,0.175,0.1848,0.17,0.1702,10.07.2020 17:19,CET,35191,6200.88
ASM INTERNATIONAL,NL0000334118,ASM,Euronext Amsterdam,EUR,145.55,149.9,145.15,146.5,10.07.2020 17:35,CET,398758,58789307.8
ASML HOLDING,NL0010273215,ASML,Euronext Amsterdam,EUR,347,353.1,346,348.7,10.07.2020 17:35,CET,773504,270174946.7
ASR NEDERLAND,NL0011872643,ASRNL,Euronext Amsterdam,EUR,27.75,29.07,27.54,29.06,10.07.2020 17:35,CET,436923,12494995.35
ASSICURAZ.GEN.ORD.,IT0000062072,GEN,Traded not listed Brussels,EUR,13.73,13.73,13.73,13.73,09.07.2020 09:00,CET,13,178.49
ASSYSTEM,FR0000074148,ASY,Euronext Paris,EUR,22.5,23,22.3,22.75,10.07.2020 17:29,CET,4891,111004.45
ATARI,FR0010478248,ATA,Euronext Paris,EUR,0.284,0.285,0.268,0.276,10.07.2020 17:35,CET,648055,177126.4
ATEME,FR0011992700,ATEME,Euronext Paris,EUR,13.7,13.84,13.32,13.42,10.07.2020 17:35,CET,5595,76376.44
ATENOR,BE0003837540,ATEB,Euronext Brussels,EUR,57.8,58,56.8,57.6,10.07.2020 17:14,CET,8587,492561.2
ATOS,FR0000051732,ATO,Euronext Paris,EUR,76.82,77.5,76.32,77.08,10.07.2020 17:35,CET,329974,25431662.56
ATRIUM EUR REALEST,JE00B3DCF752,ATRS,Euronext Amsterdam,EUR,2.545,2.58,2.545,2.58,10.07.2020 17:22,CET,3667,9434.88
AUBAY,FR0000063737,AUB,Euronext Paris,EUR,28.7,29.3,28.4,29.05,10.07.2020 17:35,CET,4408,127528.65
AUDIENCE LABS,FR0011896463,MLAUD,Euronext Access Paris,EUR,7.7,7.7,7.7,7.7,08.06.2020 11:30,CET,6,46.2
AUDIOVALLEY,BE0974334667,ALAVY,"Euronext Growth Paris, Brussels",EUR,3.88,3.88,3.79,3.79,10.07.2020 17:29,CET,3576,13737.32
AUGROS COSMETICS,FR0000061780,AUGR,Euronext Paris,EUR,4.5,4.7,4.5,4.7,06.07.2020 16:30,CET,582,2695.4
AUPLATA MINING GR,FR0013410370,ALAMG,Euronext Growth Paris,EUR,0.255,0.2575,0.24,0.2505,10.07.2020 17:35,CET,1551273,388533.03
AUREA,FR0000039232,AURE,Euronext Paris,EUR,4.72,4.74,4.7,4.74,10.07.2020 17:01,CET,2588,12185.49
AURES TECHNOLOGIES,FR0013183589,AURS,Euronext Paris,EUR,15.9,16,15.9,16,10.07.2020 14:15,CET,221,3526.4
AVANTIUM,NL0012047823,AVTX,"Euronext Amsterdam, Brussels",EUR,7.3,7.3,6.96,7.16,10.07.2020 17:35,CET,98366,696825.56
AVENIR TELECOM,FR0000066052,AVT,Euronext Paris,EUR,0.0127,0.0127,0.0111,0.0116,10.07.2020 17:35,CET,39647180,462050.96
AWOX,FR0011800218,AWOX,Euronext Paris,EUR,0.838,0.838,0.824,0.832,10.07.2020 17:18,CET,23004,19031.99
AXA,FR0000120628,CS,Euronext Paris,EUR,17.8,18.296,17.506,18.28,10.07.2020 17:35,CET,5984963,108453739.61
AXWAY SOFTWARE,FR0011040500,AXW,Euronext Paris,EUR,18.8,18.9,17.9,18.4,10.07.2020 17:28,CET,7233,133400.25
AZ LEASING,IT0004812258,MLAZL,Euronext Access Paris,EUR,0.63,0.63,0.63,0.63,29.05.2020 16:30,CET,303,190.89
AZOREAN TECH,PTAZR0AM0006,MLAAT,Euronext Access Paris,EUR,0.19,0.19,0.19,0.19,10.07.2020 16:30,CET,1,0.19
B&S Group,LU1789205884,BSGR,Euronext Amsterdam,EUR,5.95,6.08,5.8,5.93,10.07.2020 17:35,CET,103224,614461.19
B.COM.PORTUGUES,PTBCP0AM0015,BCP,Euronext Lisbon,EUR,0.1055,0.1071,0.1043,0.1051,10.07.2020 21:35,BST,44126451,4657658.99
BACCARAT,FR0000064123,BCRA,Euronext Paris,EUR,168,168,168,168,01.07.2020 11:30,CET,16,2688
BAIKOWSKI,FR0013384369,ALBKK,Euronext Growth Paris,EUR,9.7,9.7,9.7,9.7,10.07.2020 09:00,CET,1,9.7
BAINS MER MONACO,MC0000031187,BAIN,Euronext Paris,EUR,53,54.8,52.8,54,10.07.2020 17:35,CET,252,13648.4
BALTA GROUP,BE0974314461,BALTA,Euronext Brussels,EUR,1.16,1.17,1.16,1.16,10.07.2020 13:51,CET,16056,18688.94
BALYO,FR0013258399,BALYO,Euronext Paris,EUR,0.841,0.972,0.841,0.885,10.07.2020 17:29,CET,385651,353743.32
BAM GROEP KON,NL0000337319,BAMNB,Euronext Amsterdam,EUR,1.431,1.478,1.423,1.474,10.07.2020 17:35,CET,1752457,2551366.51
BANCO BILBAO VIZC.,ES0113211835,BBV,Traded not listed Brussels,EUR,3.139,3.139,3.139,3.139,08.07.2020 11:57,CET,1000,3139
BANCO SANTANDER,ES0113900J37,SANTA,Traded not listed Brussels,EUR,2.2365,2.2495,2.19,2.19,09.07.2020 15:51,CET,2266,5034.63
BANIMMO A,BE0003870871,BANI,Euronext Brussels,EUR,2.76,2.78,2.76,2.78,10.07.2020 10:52,CET,702,1937.56
BANK OF IR NC PREF,IE0000730790,DD7E,Euronext Dublin,EUR,23,23,23,23,25.10.2019 00:00,UTC,87612,2015076
BANK OF IR NCP STF,IE0000730808,DD7D,Euronext Dublin,EUR,17,-,-,17,11.09.2019 11:09,UTC,-,-
BANK OF IRELAND GP,IE00BD1RP616,BIRG,Euronext Dublin,EUR,1.68,1.777,1.675,1.76,10.07.2020 17:36,UTC,4499391,7770818.25
BARBARA BUI,FR0000062788,BUI,Euronext Paris,EUR,4.7,4.7,4.7,4.7,07.07.2020 16:30,CET,879,4131.3
BARCO,BE0974362940,BAR,Euronext Brussels,EUR,22.25,22.3,21.945,22,10.07.2020 17:35,CET,106027,2340058.27
BARINGS CORE SPAIN,ES0105362000,MLBAR,Euronext Access Paris,EUR,-,-,-,-,-,CET,-,-
BASIC-FIT,NL0011872650,BFIT,Euronext Amsterdam,EUR,22.95,23.55,22.7,23.55,10.07.2020 17:35,CET,141342,3289945.2
BASILIX CERT,BE0003674851,BAS,Euronext Brussels,EUR,10,10,10,10,30.06.2020 16:30,CET,29,290
BASSAC,FR0004023208,BASS,Euronext Paris,EUR,44,44,43,44,10.07.2020 17:21,CET,426,18585.6
BASTIDE LE CONFORT,FR0000035370,BLC,Euronext Paris,EUR,38.65,39.4,38.5,39.3,10.07.2020 17:35,CET,8600,335427.8
BATLA MINERALS,FR0010436170,MLBAT,Euronext Access Paris,EUR,0.56,0.56,0.56,0.56,06.07.2020 11:30,CET,100,56
BCDC,CG000A0BKQF7,-,Euronext Expert Market,EUR,68,68,68,68,23.06.2020 11:30,CET,75,5100
BD MULTI MEDIA,FR0000035305,ALBDM,Euronext Growth Paris,EUR,1.33,1.58,1.33,1.58,10.07.2020 16:35,CET,2088,2925.79
BE SEMICONDUCTOR,NL0012866412,BESI,Euronext Amsterdam,EUR,39.63,40.27,39.33,39.7,10.07.2020 17:35,CET,275064,10944872.76
BEAULIEU-AV. CERT,BE0003661726,BEAB,Euronext Brussels,EUR,8.8,8.8,8.8,8.8,10.07.2020 16:30,CET,24,211.2
BEFIMMO,BE0003678894,BEFB,Euronext Brussels,EUR,38.4,39,38.05,38.9,10.07.2020 17:35,CET,19116,737044.6
BEKAERT,BE0974258874,BEKB,Euronext Brussels,EUR,17.18,17.34,17,17.16,10.07.2020 17:35,CET,115400,1979012.04
BEL,FR0000121857,FBEL,Euronext Paris,EUR,288,288,288,288,10.07.2020 11:30,CET,13,3744
BELIER,FR0000072399,BELI,Euronext Paris,EUR,36.5,36.6,36.4,36.4,10.07.2020 17:35,CET,5407,197475
BELRECA,BE0020575115,BELR,Euronext Brussels,EUR,105,105,105,105,01.07.2020 16:44,CET,16,1680
BELUGA,BE0003723377,BELU,Euronext Brussels,EUR,2.78,2.78,2.78,2.78,09.07.2020 16:30,CET,15,41.7
BEM INVEST,BE0046318490,-,Euronext Expert Market,EUR,14,14,14,14,21.02.2017 11:30,CET,5,70
BENETEAU,FR0000035164,BEN,Euronext Paris,EUR,5.6,5.67,5.385,5.5,10.07.2020 17:35,CET,227106,1255860.99
BENFICA,PTSLB0AM0010,SLBEN,Euronext Lisbon,EUR,2.76,2.83,2.73,2.83,10.07.2020 19:53,BST,3855,10799.65
BERNARD LOISEAU,FR0000066961,ALDBL,Euronext Growth Paris,EUR,2.76,2.76,2.76,2.76,10.07.2020 11:30,CET,1,2.76
BETER BED,NL0000339703,BBED,Euronext Amsterdam,EUR,2.045,2.045,1.952,2,10.07.2020 17:35,CET,28055,56329.08
BEVER HOLDING,NL0000285278,BEVER,Euronext Amsterdam,EUR,4.3,4.3,4.3,4.3,09.07.2020 16:30,CET,275,1182.5
BGL BNP PARIBAS,LU0097891112,-,Euronext Expert Market,EUR,74.5,74.5,74.5,74.5,24.12.2019 11:30,CET,7,521.5
BHA,BE0032095854,-,Euronext Expert Market,EUR,-,-,-,-,-,CET,-,-
BIC,FR0000120966,BB,Euronext Paris,EUR,44,45,43.9,45,10.07.2020 17:36,CET,67422,3021587.52
BIGBEN INTERACTIVE,FR0000074072,BIG,Euronext Paris,EUR,12.2,12.48,12.02,12.2,10.07.2020 17:35,CET,38260,465460.48
BIL,LU0006040975,-,Euronext Expert Market,EUR,386.1,386.1,386.1,386.1,04.04.2017 11:30,CET,1,386.1
BILENDI,FR0004174233,ALBLD,Euronext Growth Paris,EUR,10.8,10.85,10.7,10.8,10.07.2020 17:35,CET,346,3736.5
BIO-UV GROUP,FR0013345493,ALTUV,Euronext Growth Paris,EUR,6.18,6.42,6.06,6.26,10.07.2020 17:35,CET,53034,330694.06
BIOCARTIS,BE0974281132,BCART,Euronext Brussels,EUR,4.525,4.74,4.525,4.615,10.07.2020 17:35,CET,78749,366465.91
BIOCORP,FR0012788065,ALCOR,Euronext Growth Paris,EUR,26.4,27,26.1,27,10.07.2020 17:25,CET,4512,119386.9
BIOMERIEUX,FR0013280286,BIM,Euronext Paris,EUR,128,128.5,125.8,126.5,10.07.2020 17:35,CET,80920,10267364.3
BIOPHYTIS,FR0012816825,ALBPS,Euronext Growth Paris,EUR,0.694,0.717,0.68,0.688,10.07.2020 17:35,CET,1398039,971676.37
BIOSYNEX,FR0011005933,ALBIO,Euronext Growth Paris,EUR,8.6,8.8,8.5,8.5,10.07.2020 17:35,CET,17702,152412.4
